"1","tld0-2019-11-46-17","-0.0981768331193088","-78.4999969602941"
"2","tld0-2019-11-46-17","-0.0981877949585094","-78.4987443472878"
"3","tld0-2019-11-46-17","-0.0982206771184011","-78.4974921179681"
"4","tld0-2019-11-46-17","-0.0982754695268826","-78.4962406559042"
"5","tld0-2019-11-46-17","-0.0983521554005461","-78.4949903444301"
"6","tld0-2019-11-46-17","-0.0984507112498186","-78.4937415665274"
"7","tld0-2019-11-46-17","-0.0985711068861568","-78.4924947047082"
"8","tld0-2019-11-46-17","-0.0987133054312939","-78.4912501408973"
"9","tld0-2019-11-46-17","-0.0988772633285363","-78.490008256316"
"10","tld0-2019-11-46-17","-0.0990629303561048","-78.4887694313645"
"11","tld0-2019-11-46-17","-0.0992702496425183","-78.4875340455062"
"12","tld0-2019-11-46-17","-0.0994991576840142","-78.4863024771507"
"13","tld0-2019-11-46-17","-0.0997495843639998","-78.4850751035387"
"14","tld0-2019-11-46-17","-0.10002145297453","-78.4838523006257"
"15","tld0-2019-11-46-17","-0.100314680239803","-78.4826344429672"
"16","tld0-2019-11-46-17","-0.10062917634167","-78.4814219036039"
"17","tld0-2019-11-46-17","-0.100964844947144","-78.4802150539477"
"18","tld0-2019-11-46-17","-0.101321583237912","-78.4790142636673"
"19","tld0-2019-11-46-17","-0.101699281941826","-78.4778199005757"
"20","tld0-2019-11-46-17","-0.102097825366375","-78.476632330517"
"21","tld0-2019-11-46-17","-0.102517091434121","-78.4754519172547"
"22","tld0-2019-11-46-17","-0.102956951720096","-78.4742790223598"
"23","tld0-2019-11-46-17","-0.103417271491137","-78.4731140051008"
"24","tld0-2019-11-46-17","-0.103897909747157","-78.4719572223328"
"25","tld0-2019-11-46-17","-0.104398719264333","-78.4708090283888"
"26","tld0-2019-11-46-17","-0.104919546640203","-78.4696697749709"
"27","tld0-2019-11-46-17","-0.105460232340658","-78.4685398110428"
"28","tld0-2019-11-46-17","-0.106020610748802","-78.4674194827226"
"29","tld0-2019-11-46-17","-0.106600510215687","-78.4663091331768"
"30","tld0-2019-11-46-17","-0.107199753112889","-78.4652091025155"
"31","tld0-2019-11-46-17","-0.107818155886916","-78.4641197276881"
"32","tld0-2019-11-46-17","-0.108455529115435","-78.4630413423799"
"33","tld0-2019-11-46-17","-0.109111677565293","-78.4619742769099"
"34","tld0-2019-11-46-17","-0.109786400252314","-78.4609188581299"
"35","tld0-2019-11-46-17","-0.110479490502869","-78.4598754093242"
"36","tld0-2019-11-46-17","-0.111190736017179","-78.4588442501105"
"37","tld0-2019-11-46-17","-0.111919918934344","-78.4578256963423"
"38","tld0-2019-11-46-17","-0.112666815899075","-78.4568200600116"
"39","tld0-2019-11-46-17","-0.113431198130111","-78.4558276491539"
"40","tld0-2019-11-46-17","-0.114212831490299","-78.4548487677537"
"41","tld0-2019-11-46-17","-0.115011476558307","-78.453883715651"
"42","tld0-2019-11-46-17","-0.115826888701966","-78.4529327884501"
"43","tld0-2019-11-46-17","-0.116658818153199","-78.4519962774284"
"44","tld0-2019-11-46-17","-0.117507010084531","-78.4510744694478"
"45","tld0-2019-11-46-17","-0.118371204687142","-78.4501676468663"
"46","tld0-2019-11-46-17","-0.119251137250448","-78.4492760874518"
"47","tld0-2019-11-46-17","-0.12014653824319","-78.448400064297"
"48","tld0-2019-11-46-17","-0.121057133395987","-78.4475398457357"
"49","tld0-2019-11-46-17","-0.121982643785351","-78.4466956952606"
"50","tld0-2019-11-46-17","-0.122922785919123","-78.4458678714425"
"51","tld0-2019-11-46-17","-0.123877271823308","-78.4450566278513"
"52","tld0-2019-11-46-17","-0.124845809130287","-78.4442622129783"
"53","tld0-2019-11-46-17","-0.125828101168367","-78.4434848701598"
"54","tld0-2019-11-46-17","-0.12682384705266","-78.442724837503"
"55","tld0-2019-11-46-17","-0.127832741777242","-78.4419823478127"
"56","tld0-2019-11-46-17","-0.128854476308583","-78.4412576285201"
"57","tld0-2019-11-46-17","-0.129888737680201","-78.4405509016134"
"58","tld0-2019-11-46-17","-0.130935209088535","-78.4398623835693"
"59","tld0-2019-11-46-17","-0.131993569989975","-78.4391922852871"
"60","tld0-2019-11-46-17","-0.133063496199056","-78.4385408120239"
"61","tld0-2019-11-46-17","-0.134144659987753","-78.4379081633319"
"62","tld0-2019-11-46-17","-0.13523673018587","-78.437294532997"
"63","tld0-2019-11-46-17","-0.136339372282481","-78.4367001089797"
"64","tld0-2019-11-46-17","-0.137452248528389","-78.4361250733575"
"65","tld0-2019-11-46-17","-0.138575018039589","-78.4355696022689"
"66","tld0-2019-11-46-17","-0.139707336901677","-78.4350338658598"
"67","tld0-2019-11-46-17","-0.140848858275198","-78.434518028231"
"68","tld0-2019-11-46-17","-0.141999232501884","-78.4340222473882"
"69","tld0-2019-11-46-17","-0.14315810721176","-78.4335466751935"
"70","tld0-2019-11-46-17","-0.144325127431076","-78.4330914573191"
"71","tld0-2019-11-46-17","-0.145499935691038","-78.4326567332022"
"72","tld0-2019-11-46-17","-0.146682172137306","-78.4322426360027"
"73","tld0-2019-11-46-17","-0.147871474640221","-78.4318492925623"
"74","tld0-2019-11-46-17","-0.149067478905724","-78.4314768233657"
"75","tld0-2019-11-46-17","-0.150269818586949","-78.4311253425035"
"76","tld0-2019-11-46-17","-0.151478125396433","-78.4307949576376"
"77","tld0-2019-11-46-17","-0.15269202921893","-78.4304857699676"
"78","tld0-2019-11-46-17","-0.153911158224777","-78.4301978742007"
"79","tld0-2019-11-46-17","-0.15513513898379","-78.4299313585218"
"80","tld0-2019-11-46-17","-0.15636359657965","-78.4296863045672"
"81","tld0-2019-11-46-17","-0.157596154724744","-78.429462787399"
"82","tld0-2019-11-46-17","-0.158832435875422","-78.4292608754826"
"83","tld0-2019-11-46-17","-0.160072061347644","-78.4290806306653"
"84","tld0-2019-11-46-17","-0.161314651432974","-78.4289221081579"
"85","tld0-2019-11-46-17","-0.162559825514891","-78.4287853565172"
"86","tld0-2019-11-46-17","-0.163807202185369","-78.4286704176315"
"87","tld0-2019-11-46-17","-0.165056399361711","-78.4285773267075"
"88","tld0-2019-11-46-17","-0.166307034403583","-78.4285061122598"
"89","tld0-2019-11-46-17","-0.16755872423022","-78.4284567961021"
"90","tld0-2019-11-46-17","-0.168811085437765","-78.4284293933404"
"91","tld0-2019-11-46-17","-0.170063734416713","-78.4284239123683"
"92","tld0-2019-11-46-17","-0.171316287469411","-78.4284403548648"
"93","tld0-2019-11-46-17","-0.172568360927591","-78.4284787157933"
"94","tld0-2019-11-46-17","-0.173819571269885","-78.4285389834036"
"95","tld0-2019-11-46-17","-0.17506953523931","-78.4286211392351"
"96","tld0-2019-11-46-17","-0.176317869960655","-78.4287251581228"
"97","tld0-2019-11-46-17","-0.177564193057763","-78.4288510082048"
