,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
2,2017-05-02 17:08:03.924999936,-0.20744355,-78.492065,21,,201752,tld24,2017-05-02,POINT (-78.49353000000001 -0.2069958),0 days 00:00:49.933000192,0.8322166698666666,13,0,2017-05-02 17:16:54.982000128
0,2017-05-08 05:45:09.312000000,-0.088241,-78.5095987,50,,201758,tld24,2017-05-08,POINT (-78.5097762 -0.0875971),0 days 00:11:58.661999872,11.977699997866667,14,0,2017-05-08 06:03:53.923000064
1,2017-05-08 06:03:53.923000064,-0.0862011,-78.5084002,1200,,201758,tld24,2017-05-08,POINT (-78.5084002 -0.0862011),0 days 00:00:38.653000192,0.6442166698666667,14,0,2017-05-08 06:23:26.764000000
2,2017-05-08 06:25:27.872999936,-0.0953592,-78.5009432,1200,,201758,tld24,2017-05-08,POINT (-78.50094319999999 -0.09535920000000001),0 days 00:02:01.108999936,2.018483332266667,14,0,2017-05-08 06:36:38.948000000
3,2017-05-08 06:41:40.583000064,-0.1168326,-78.4885136,1299,,201758,tld24,2017-05-08,POINT (-78.4885136 -0.1168326),0 days 00:01:02.948999936,1.0491499989333335,14,0,2017-05-08 06:49:27.000000000
4,2017-05-08 06:49:27.000000000,-0.1410027,-78.49269545,12,,201758,tld24,2017-05-08,POINT (-78.492621 -0.1412152),0 days 00:00:30,0.5000000000000001,14,0,2017-05-08 07:05:15.620999936
5,2017-05-08 07:07:28.035000064,-0.1859341,-78.4952613,1899,,201758,tld24,2017-05-08,POINT (-78.4952613 -0.1859341),0 days 00:02:12.414000128,2.206900002133333,14,0,2017-05-08 07:25:13.757999872
0,2018-06-20 13:06:47.454999808,-0.20158795000000002,-78.49386115,17,,2018620,tld24,2018-06-20,POINT (-78.49388159999999 -0.202317),0 days 00:00:41.213000192,0.6868833365333333,16,0,2018-06-20 13:21:12.749000192
0,2018-06-29 00:37:04.147000064,-0.08785609999999999,-78.50950345,29,,2018629,tld24,2018-06-29,POINT (-78.50929360000001 -0.08797480000000001),0 days 00:02:00.084999680,2.0014166613333333,18,0,2018-06-29 02:18:57.298000128
1,2018-06-29 02:19:32.621999872,-0.08816094999999999,-78.50936949999999,17,,2018629,tld24,2018-06-29,POINT (-78.5093536 -0.08816450000000001),0 days 00:13:08.155000064,13.135916667733335,18,1,2018-06-29 23:41:28.474999808
2,2018-06-29 23:41:28.474999808,-0.0870596,-78.5076901,1399,,2018629,tld24,2018-06-29,POINT (-78.5076901 -0.0870596),0 days 09:00:31.495999744,540.5249333290667,18,2,2018-06-29 23:51:35.652000000
0,2018-07-03 00:22:44.964999936,-0.08812285,-78.509371,23,,201873,tld24,2018-07-03,POINT (-78.5093863 -0.0881879),0 days 00:03:07.520000,3.1253333333333333,20,0,2018-07-03 04:21:00.484999936
1,2018-07-03 04:24:23.772999936,-0.0881892,-78.50936475,104,,201873,tld24,2018-07-03,POINT (-78.5093469 -0.0882134),0 days 00:03:05.704000,3.095066666666667,20,3,2018-07-03 18:01:04.073999872
0,2018-07-09 02:27:24.064000000,-0.0881935,-78.5093511,31,,201879,tld24,2018-07-09,POINT (-78.5092126 -0.0881305),0 days 00:11:00.939000064,11.015650001066668,21,1,2018-07-09 10:53:43.137000192
1,2018-07-09 10:53:43.137000192,-0.0882104,-78.5093511,17,,201879,tld24,2018-07-09,POINT (-78.5093688 -0.0881942),0 days 00:06:53.132999936,6.8855499989333335,21,2,2018-07-09 17:25:04.164000000
0,2018-07-11 17:49:21.494999808,-0.0862013,-78.5087553,1100,,2018711,tld24,2018-07-11,POINT (-78.5087553 -0.08620129999999999),1 days 23:33:30.040999936,2853.500683332267,22,0,2018-07-11 18:00:49.512000000
1,2018-07-11 18:00:49.512000000,-0.087937325,-78.50938305,30,,2018711,tld24,2018-07-11,POINT (-78.509306 -0.0876411),0 days 00:02:05.114000128,2.0852333354666666,22,0,2018-07-11 18:10:55.194999808
2,2018-07-11 18:10:55.194999808,-0.08368755,-78.5076225,17,,2018711,tld24,2018-07-11,POINT (-78.5076194 -0.0835766),0 days 00:02:10.769999872,2.1794999978666665,22,0,2018-07-11 18:58:25.566999808
3,2018-07-11 18:58:25.566999808,-0.0836258,-78.5076274,66,,2018711,tld24,2018-07-11,POINT (-78.5079774 -0.0836467),0 days 00:39:20.724000,39.345400000000005,22,1,2018-07-11 22:09:56.840000000
4,2018-07-11 22:09:56.840000000,-0.0841978,-78.5091104,1200,,2018711,tld24,2018-07-11,POINT (-78.5091104 -0.0841978),0 days 00:02:01.456000,2.0242666666666667,22,1,2018-07-11 22:16:04.598000128
0,2018-07-12 02:11:53.221999872,-0.0881214,-78.50935795000001,17,,2018712,tld24,2018-07-12,POINT (-78.508511 -0.0863112),0 days 00:02:09.623000064,2.1603833344,23,2,2018-07-12 17:52:03.081000192
1,2018-07-12 17:56:14.582000128,-0.0836288,-78.5076003,30,,2018712,tld24,2018-07-12,POINT (-78.5077058 -0.0837367),0 days 00:10:02.889000192,10.0481500032,23,3,2018-07-12 22:17:33.993999872
2,2018-07-12 22:18:59.467000064,-0.0881712,-78.5094163,92,,2018712,tld24,2018-07-12,POINT (-78.5094163 -0.0881152),0 days 00:02:01.075000064,2.0179166677333336,23,3,2018-07-12 22:59:13.321000192
0,2018-07-28 06:25:25.140000000,-0.0880818,-78.50934975,25,,2018728,tld24,2018-07-28,POINT (-78.5091309 -0.0875026),0 days 00:00:49.265999872,0.8210999978666667,25,2,2018-07-28 15:12:43.120999936
1,2018-07-28 15:17:54.460000000,-0.0836872,-78.5076205,26,,2018728,tld24,2018-07-28,POINT (-78.5078955 -0.0838325),0 days 00:01:02.909999872,1.0484999978666667,25,4,2018-07-28 22:07:55.061000192
0,2018-07-29 00:29:10.575000064,-0.08820082500000001,-78.5093723,31,,2018729,tld24,2018-07-29,POINT (-78.5094536 -0.0883113),0 days 00:12:31.585999872,12.5264333312,26,0,2018-07-29 08:08:40.134000128
1,2018-07-29 08:08:40.134000128,-0.0839115,-78.5091104,1200,,2018729,tld24,2018-07-29,POINT (-78.5091104 -0.0839115),0 days 03:17:50.003000064,197.8333833344,26,1,2018-07-29 08:14:46.601000192
2,2018-07-29 08:14:46.601000192,-0.08818414999999999,-78.5093446,135,,2018729,tld24,2018-07-29,POINT (-78.50909729999999 -0.0880156),0 days 00:04:10.705999872,4.1784333312,26,3,2018-07-29 17:44:33.075000064
3,2018-07-29 17:44:33.075000064,-0.08821585,-78.5091989,31,,2018729,tld24,2018-07-29,POINT (-78.5093279 -0.08821585),0 days 00:04:02.980000,4.049666666666667,26,3,2018-07-29 17:57:10.556999936
0,2018-07-30 00:40:32.089999872,-0.08808815,-78.5094148,29,,2018730,tld24,2018-07-30,POINT (-78.50941469999999 -0.0881337),0 days 00:08:08.822999808,8.1470499968,27,0,2018-07-30 18:02:22.158999808
0,2018-07-31 00:42:34.122999808,-0.0881689,-78.5093733,17,,2018731,tld24,2018-07-31,POINT (-78.50938120000001 -0.0882231),0 days 00:05:10.797000192,5.179950003200001,28,2,2018-07-31 22:29:46.117000192
0,2018-08-01 00:09:08.346999808,-0.08811050000000001,-78.5093643,29,,201881,tld24,2018-08-01,POINT (-78.5094047 -0.0883067),0 days 00:11:00.918000128,11.015300002133333,29,1,2018-08-01 05:49:46.122999808
1,2018-08-01 05:49:46.122999808,-0.0841978,-78.5091104,1200,,201881,tld24,2018-08-01,POINT (-78.5091104 -0.0841978),0 days 00:09:32.466999808,9.541116663466669,29,1,2018-08-01 06:01:13.951000064
2,2018-08-01 06:01:13.951000064,-0.0882863,-78.5092998,122,,201881,tld24,2018-08-01,POINT (-78.50929979999999 -0.0882863),0 days 00:11:27.828000256,11.463800004266666,29,1,2018-08-01 06:06:14.527000064
3,2018-08-01 06:15:09.555000064,-0.0841978,-78.5091104,1200,,201881,tld24,2018-08-01,POINT (-78.5091104 -0.0841978),0 days 00:04:55.597000192,4.926616669866666,29,1,2018-08-01 06:20:14.020999936
4,2018-08-01 06:20:14.020999936,-0.0881714,-78.5093816,128,,201881,tld24,2018-08-01,POINT (-78.5094149 -0.0881152),0 days 00:19:42.001000192,19.700016669866667,29,1,2018-08-01 07:39:46.134000128
5,2018-08-01 07:39:46.134000128,-0.0841978,-78.5091104,1200,,201881,tld24,2018-08-01,POINT (-78.5091104 -0.0841978),0 days 00:03:12.020000,3.2003333333333335,29,1,2018-08-01 07:45:18.482000128
6,2018-08-01 07:45:18.482000128,-0.0882371,-78.5093816,128,,201881,tld24,2018-08-01,POINT (-78.5093816 -0.0882371),0 days 00:05:32.348000,5.539133333333334,29,1,2018-08-01 07:50:18.576000000
7,2018-08-01 07:50:18.576000000,-0.0841978,-78.5091104,1200,,201881,tld24,2018-08-01,POINT (-78.5091104 -0.0841978),0 days 00:05:00.093999872,5.001566664533334,29,1,2018-08-01 07:55:55.579000064
8,2018-08-01 07:55:55.579000064,-0.08812885000000001,-78.50934960000001,23,,201881,tld24,2018-08-01,POINT (-78.5089279 -0.0874047),0 days 00:02:43.790000128,2.7298333354666666,29,2,2018-08-01 17:40:18.073999872
9,2018-08-01 17:42:29.187000064,-0.0836693,-78.50760592500001,34,,201881,tld24,2018-08-01,POINT (-78.50751150000001 -0.08359229999999999),0 days 00:11:27.006000128,11.450100002133334,29,3,2018-08-01 19:26:01.318000128
0,2018-08-31 17:52:31.158999808,-0.08792082500000001,-78.5094363,17,,2018831,tld24,2018-08-31,POINT (-78.5089456 -0.0873399),0 days 00:01:44.836999936,1.7472833322666668,30,0,2018-08-31 18:03:04.188999936
0,2018-09-01 08:24:40.416999936,-0.0882758,-78.5093474,17,,201891,tld24,2018-09-01,POINT (-78.5093494 -0.0882748),0 days 00:01:56.381999872,1.939699997866667,31,0,2018-09-01 08:54:05.204999936
1,2018-09-01 08:54:05.204999936,-0.0841978,-78.5091104,1200,,201891,tld24,2018-09-01,POINT (-78.5091104 -0.0841978),0 days 00:27:12.508000,27.208466666666666,31,0,2018-09-01 09:00:13.220999936
2,2018-09-01 09:00:13.220999936,-0.0880623,-78.5093746,28,,201891,tld24,2018-09-01,POINT (-78.5093301 -0.0882339),0 days 00:28:44.232999936,28.737216665600002,31,1,2018-09-01 19:43:23.233999872
3,2018-09-01 19:43:23.233999872,-0.0837107,-78.50762747499999,1200,,201891,tld24,2018-09-01,POINT (-78.5091104 -0.0841978),0 days 00:02:07.744000,2.129066666666667,31,2,2018-09-01 22:51:46.198999808
0,2018-09-11 17:30:37.332000000,-0.0876209,-78.5087044,1299,,2018911,tld24,2018-09-11,POINT (-78.5080452 -0.08705980000000001),0 days 00:09:24.523000064,9.408716667733334,33,0,2018-09-11 17:46:38.064000000
1,2018-09-11 17:50:54.157999872,-0.0836662,-78.5076019,1200,,2018911,tld24,2018-09-11,POINT (-78.5087553 -0.0841977),0 days 00:02:17.032000,2.283866666666667,33,0,2018-09-11 22:33:57.426000128
0,2018-09-12 01:24:01.672000000,-0.0881766,-78.5093716,29,,2018912,tld24,2018-09-12,POINT (-78.5090673 -0.08660900000000001),0 days 00:01:01.112000,1.0185333333333333,34,2,2018-09-12 18:06:35.056999936
0,2018-09-13 22:32:54.292000000,-0.0867735,-78.5080452,1200,,2018913,tld24,2018-09-13,POINT (-78.5080452 -0.0867735),1 days 02:28:56.152999936,1588.9358833322667,35,0,2018-09-13 22:38:29.892999936
0,2018-09-14 03:56:20.469000192,-0.08819260000000001,-78.5093567,31,,2018914,tld24,2018-09-14,POINT (-78.5093608 -0.0882227),0 days 00:05:08.901000192,5.1483500032,36,0,2018-09-14 04:59:02.496999936
1,2018-09-14 04:59:02.496999936,-0.0841978,-78.5091104,1200,,2018914,tld24,2018-09-14,POINT (-78.5091104 -0.0841978),0 days 00:16:43.973999872,16.732899997866667,36,0,2018-09-14 05:04:23.544000000
2,2018-09-14 05:04:23.544000000,-0.08808664999999999,-78.50933455,31,,2018914,tld24,2018-09-14,POINT (-78.5093285 -0.0883063),0 days 00:15:52.025000192,15.867083336533335,36,1,2018-09-14 10:26:11.483000064
3,2018-09-14 10:26:11.483000064,-0.0841978,-78.5091104,1200,,2018914,tld24,2018-09-14,POINT (-78.5091104 -0.0841978),0 days 00:04:07.388000,4.1231333333333335,36,1,2018-09-14 10:32:25.515000064
4,2018-09-14 10:32:25.515000064,-0.0882012,-78.5093697,17,,2018914,tld24,2018-09-14,POINT (-78.50891900000001 -0.0873674),0 days 00:00:48.451000064,0.8075166677333334,36,2,2018-09-14 17:57:37.140999936
5,2018-09-14 17:57:37.140999936,-0.08367240000000001,-78.5075971,1200,,2018914,tld24,2018-09-14,POINT (-78.5091104 -0.0841978),0 days 00:01:53.643000064,1.8940500010666668,36,3,2018-09-14 22:19:34.970000128
0,2018-09-15 02:00:18.571000064,-0.0881454,-78.5093793,17,,2018915,tld24,2018-09-15,POINT (-78.50937279999999 -0.08821370000000001),0 days 00:16:35.097000192,16.584950003200003,37,0,2018-09-15 15:51:08.181999872
1,2018-09-15 15:53:23.372999936,-0.0894122,-78.5093707,24,,2018915,tld24,2018-09-15,POINT (-78.50937070000001 -0.0882172),0 days 00:01:09.989999872,1.1664999978666666,37,1,2018-09-15 16:01:35.766000128
2,2018-09-15 16:14:58.028999936,-0.08859425,-78.50963440000001,22,,2018915,tld24,2018-09-15,POINT (-78.50984680000001 -0.0873814),0 days 00:04:26.830999808,4.447183330133333,37,1,2018-09-15 16:30:01.377000192
3,2018-09-15 16:30:01.377000192,-0.0841978,-78.5091104,1200,,2018915,tld24,2018-09-15,POINT (-78.5091104 -0.0841978),0 days 00:03:03.330000384,3.0555000064000004,37,1,2018-09-15 16:36:07.395000064
4,2018-09-15 16:36:07.395000064,-0.08691665000000001,-78.5080452,1299,,2018915,tld24,2018-09-15,POINT (-78.5080452 -0.08705980000000001),0 days 00:02:00.117999872,2.0019666645333336,37,1,2018-09-15 16:42:22.144000000
0,2018-12-06 16:47:55.993999872,-0.08833305,-78.5094357,42,,2018126,tld24,2018-12-06,POINT (-78.5094551 -0.0883143),0 days 00:06:25.448000,6.424133333333334,39,0,2018-12-06 17:18:54.152000000
1,2018-12-06 17:21:12.213999872,-0.0882021,-78.5093822,26,,2018126,tld24,2018-12-06,POINT (-78.5093883 -0.08816930000000001),0 days 00:02:00.115000064,2.0019166677333335,39,0,2018-12-06 18:01:12.183000064
0,2018-12-20 12:31:33.712999936,-0.084484,-78.5091104,1200,,20181220,tld24,2018-12-20,POINT (-78.5091104 -0.084484),0 days 00:00:48.470999808,0.8078499968,40,0,2018-12-20 12:40:18.002000128
0,2019-02-24 21:27:50.999000064,-0.0881741,-78.509315,1200,,2019224,tld24,2019-02-24,POINT (-78.5080452 -0.08705980000000001),0 days 00:05:10.746999808,5.179116663466667,44,0,2019-02-24 23:11:35.134000128
1,2019-02-24 23:11:35.134000128,-0.0841978,-78.5091104,1200,,2019224,tld24,2019-02-24,POINT (-78.5091104 -0.0841978),0 days 00:17:54.104000256,17.9017333376,44,0,2019-02-24 23:17:37.540999936
0,2019-11-19 12:49:18.007000064,-0.2001631,-78.5025633,50,2.0,20191119,tld24,2019-11-19,POINT (-78.50256330000001 -0.2001631),0 days 00:59:25.853999872,59.43089999786667,49,0,2019-11-19 12:55:10.008000000
1,2019-11-19 12:55:10.008000000,-0.20194410000000002,-78.50111565,65,,20191119,tld24,2019-11-19,POINT (-78.5018692 -0.2008402),0 days 00:04:07.553000192,4.125883336533334,49,1,2019-11-19 13:58:44.944999936
2,2019-11-19 13:58:44.944999936,-0.1971951,-78.5024373,10,0.0,20191119,tld24,2019-11-19,POINT (-78.5027075 -0.1963728),0 days 00:04:32.068999936,4.5344833322666664,49,1,2019-11-19 14:06:23.007000064
3,2019-11-19 14:06:23.007000064,-0.19567020000000002,-78.50500425,10,0.0,20191119,tld24,2019-11-19,POINT (-78.5055807 -0.1952131),0 days 00:03:01.000999936,3.0166833322666666,49,1,2019-11-19 14:13:21.008000000
4,2019-11-19 14:13:21.008000000,-0.1938877,-78.5047297,5,1.0,20191119,tld24,2019-11-19,POINT (-78.5036952 -0.1945796),0 days 01:26:21.877000192,86.36461666986666,49,2,2019-11-19 15:45:32.002000128
5,2019-11-19 15:45:32.002000128,-0.1961212,-78.5039833,10,1.0,20191119,tld24,2019-11-19,POINT (-78.5039833 -0.1961212),0 days 00:02:20.983000064,2.3497166677333334,49,2,2019-11-19 15:52:56.194999808
6,2019-11-19 15:52:56.194999808,-0.19868314999999998,-78.50293504999999,65,,20191119,tld24,2019-11-19,POINT (-78.503034 -0.1987154),0 days 00:03:19.433000192,3.3238833365333336,49,2,2019-11-19 17:55:52.022000128
7,2019-11-19 18:00:23.676000000,-0.1835724,-78.4951187,65,,20191119,tld24,2019-11-19,POINT (-78.49511870000001 -0.1835724),0 days 00:04:31.653999872,4.527566664533334,49,3,2019-11-19 18:06:46.088000000
8,2019-11-19 18:20:22.009999872,-0.10959005,-78.4887523,10,0.0,20191119,tld24,2019-11-19,POINT (-78.4887006 -0.1094473),0 days 00:09:59.009000192,9.983483336533334,49,3,2019-11-19 18:42:45.024000000
9,2019-11-19 18:42:45.024000000,-0.1137454,-78.4903942,50,10.0,20191119,tld24,2019-11-19,POINT (-78.4903942 -0.1137454),0 days 00:12:24.004999936,12.400083332266666,49,3,2019-11-19 18:48:57.780999936
10,2019-11-19 18:48:57.780999936,-0.1129127,-78.49477,165,,20191119,tld24,2019-11-19,POINT (-78.49477 -0.1129127),0 days 00:06:12.756999936,6.2126166656,49,3,2019-11-19 18:54:47.335000064
11,2019-11-19 18:54:47.335000064,-0.1077169,-78.4969867,65,,20191119,tld24,2019-11-19,POINT (-78.49698669999999 -0.1077169),0 days 00:05:49.554000128,5.825900002133334,49,3,2019-11-19 19:09:50.026000128
12,2019-11-19 19:09:50.026000128,-0.1041151,-78.4976222,10,5.0,20191119,tld24,2019-11-19,POINT (-78.4976222 -0.1041151),0 days 00:15:02.691000064,15.044850001066667,49,3,2019-11-19 19:17:07.898999808
0,2019-11-20 08:09:41.012999936,-0.0850986,-78.5099888,30,2.0,20191120,tld24,2019-11-20,POINT (-78.5099888 -0.0850986),0 days 12:43:26.596000,763.4432666666668,50,0,2019-11-20 08:24:29.878000128
1,2019-11-20 08:24:29.878000128,-0.1099771,-78.4962717,165,,20191120,tld24,2019-11-20,POINT (-78.49627169999999 -0.1099771),0 days 00:14:48.865000192,14.814416669866667,50,0,2019-11-20 08:32:39.152000000
2,2019-11-20 08:32:39.152000000,-0.109677,-78.4885009,10,0.0,20191120,tld24,2019-11-20,POINT (-78.48850090000001 -0.109677),0 days 00:08:09.273999872,8.154566664533334,50,0,2019-11-20 08:49:58.440000000
3,2019-11-20 08:52:58.579000064,-0.1357521,-78.4936842,65,,20191120,tld24,2019-11-20,POINT (-78.4936842 -0.1357521),0 days 00:03:00.139000064,3.0023166677333335,50,0,2019-11-20 09:07:40.804000000
4,2019-11-20 09:13:50.938999808,-0.1983406,-78.5032611,65,,20191120,tld24,2019-11-20,POINT (-78.50393819999999 -0.1982983),0 days 00:02:42.064000256,2.7010666709333337,50,0,2019-11-20 11:41:22.804000000
5,2019-11-20 11:41:22.804000000,-0.1995953,-78.5007641,30,0.0,20191120,tld24,2019-11-20,POINT (-78.5007641 -0.1995953),0 days 00:36:13.850000128,36.23083333546666,50,1,2019-11-20 11:49:40.053999872
6,2019-11-20 11:49:40.053999872,-0.1871599,-78.4957871,65,,20191120,tld24,2019-11-20,POINT (-78.4957871 -0.1871599),0 days 00:08:17.249999872,8.287499997866668,50,1,2019-11-20 11:58:24.780999936
7,2019-11-20 12:00:42.013999872,-0.1763686,-78.4857156,10,0.0,20191120,tld24,2019-11-20,POINT (-78.48571560000001 -0.1763686),0 days 00:02:17.232999936,2.2872166656,50,1,2019-11-20 12:25:06.272999936
8,2019-11-20 12:29:44.824000000,-0.16279175,-78.4782938,65,,20191120,tld24,2019-11-20,POINT (-78.4781966 -0.1627414),0 days 00:03:06.540000,3.1090000000000004,50,1,2019-11-20 12:40:17.022000128
9,2019-11-20 12:40:17.022000128,-0.1602854,-78.4780352,10,0.0,20191120,tld24,2019-11-20,POINT (-78.47803519999999 -0.1602854),0 days 00:07:25.658000128,7.427633335466667,50,1,2019-11-20 12:53:49.798000128
10,2019-11-20 13:01:58.793999872,-0.1205413,-78.4816452,100,4.0,20191120,tld24,2019-11-20,POINT (-78.4816452 -0.1205413),0 days 00:04:08.116000,4.135266666666667,50,1,2019-11-20 13:16:31.693000192
11,2019-11-20 13:16:31.693000192,-0.107437,-78.4971018,65,,20191120,tld24,2019-11-20,POINT (-78.4971018 -0.107437),0 days 00:14:32.899000320,14.548316672,50,1,2019-11-20 13:31:07.940000000
12,2019-11-20 13:31:07.940000000,-0.0871989,-78.5006538,165,,20191120,tld24,2019-11-20,POINT (-78.50065379999999 -0.0871989),0 days 00:14:36.246999808,14.604116663466668,50,1,2019-11-20 13:36:57.012999936
