,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
0,2019-09-25 12:44:16.229000192,-0.2020157,-78.5055595,1299,,2019925,tld18,2019-09-25,POINT (-78.5055595 -0.2020157),,,0,0,2019-09-25 12:57:30.663000064
1,2019-09-25 12:57:30.663000064,-0.1974271,-78.5025738,100,,2019925,tld18,2019-09-25,POINT (-78.5030074 -0.1974271),0 days 00:00:32.010999808,0.5335166634666667,0,0,2019-09-25 13:11:14.654000128
2,2019-09-25 13:11:14.654000128,-0.19694115,-78.5036863,39,,2019925,tld18,2019-09-25,POINT (-78.5039218 -0.1968001),0 days 00:01:01.019000064,1.0169833344,0,0,2019-09-25 13:23:39.015000064
3,2019-09-25 13:23:39.015000064,-0.1974227,-78.5015397,31,,2019925,tld18,2019-09-25,POINT (-78.500556 -0.1986649),0 days 00:01:01.704000,1.0284,0,1,2019-09-25 14:26:41.515000064
4,2019-09-25 14:26:41.515000064,-0.19983752500000002,-78.50082205,26,,2019925,tld18,2019-09-25,POINT (-78.5007832 -0.1998001),0 days 00:01:00.988999680,1.016483328,0,1,2019-09-25 15:05:27.322000128
5,2019-09-25 15:36:30.637000192,-0.2736505,-78.5524438,98,,2019925,tld18,2019-09-25,POINT (-78.55244380000001 -0.2736505),0 days 00:01:01.017000192,1.0169500032,0,1,2019-09-25 15:52:16.775000064
0,2019-09-26 05:48:13.881999872,-0.3254585,-78.5691016,1600,,2019926,tld18,2019-09-26,POINT (-78.5691016 -0.3254585),0 days 00:01:15.308999936,1.2551499989333335,1,0,2019-09-26 06:01:12.075000064
1,2019-09-26 06:05:25.926000128,-0.2982361,-78.5585537,87,,2019926,tld18,2019-09-26,POINT (-78.5585537 -0.2982361),0 days 00:02:12.848000,2.2141333333333337,1,0,2019-09-26 06:51:51.852000000
2,2019-09-26 06:51:51.852000000,-0.19819635000000002,-78.50322535,92,,2019926,tld18,2019-09-26,POINT (-78.50329739999999 -0.1980451),0 days 00:06:04.011999744,6.066866662400001,1,1,2019-09-26 08:23:25.456000000
3,2019-09-26 08:26:33.174000128,-0.1980451,-78.5032974,28,,2019926,tld18,2019-09-26,POINT (-78.50329739999999 -0.1980451),0 days 00:07:40.096000,7.668266666666667,1,2,2019-09-26 09:35:13.012999936
4,2019-09-26 09:35:13.012999936,-0.2020157,-78.5055595,1200,,2019926,tld18,2019-09-26,POINT (-78.5055595 -0.2020157),0 days 00:35:29.378999808,35.489649996800004,1,3,2019-09-26 09:53:00.064999936
5,2019-09-26 09:53:00.064999936,-0.19844175,-78.5027823,23,,2019926,tld18,2019-09-26,POINT (-78.501778 -0.1973513),0 days 00:01:01.176000,1.0196,1,4,2019-09-26 12:08:54.171000064
6,2019-09-26 12:08:54.171000064,-0.1975009,-78.5010933,23,,2019926,tld18,2019-09-26,POINT (-78.50038910000001 -0.198394),0 days 00:00:45.039000064,0.7506500010666667,1,4,2019-09-26 12:26:58.878000128
7,2019-09-26 12:26:58.878000128,-0.19970432500000002,-78.50078665000001,29,,2019926,tld18,2019-09-26,POINT (-78.50080885 -0.19969065),0 days 00:02:05.979000064,2.0996500010666668,1,4,2019-09-26 12:38:33.340000000
8,2019-09-26 13:28:35.423000064,-0.291274,-78.5584619,30,,2019926,tld18,2019-09-26,POINT (-78.5584619 -0.291274),0 days 00:02:14.843000064,2.2473833344,1,4,2019-09-26 13:34:37.620000000
0,2019-09-27 06:52:24.897000192,-0.1994072,-78.5029784,17,,2019927,tld18,2019-09-27,POINT (-78.5027841 -0.19941),0 days 00:01:00.937000192,1.0156166698666669,2,0,2019-09-27 08:26:02.931000064
1,2019-09-27 08:27:00.654000128,-0.1986234,-78.5031755,68,,2019927,tld18,2019-09-27,POINT (-78.50329739999999 -0.1980451),0 days 00:04:04.152000256,4.0692000042666665,2,1,2019-09-27 09:04:46.453000192
2,2019-09-27 09:05:49.525000192,-0.1980451,-78.5032974,92,,2019927,tld18,2019-09-27,POINT (-78.50329739999999 -0.1980451),0 days 00:01:03.072000,1.0512000000000001,2,1,2019-09-27 09:12:02.365999872
3,2019-09-27 09:12:33.536000000,-0.1980451,-78.5032974,60,,2019927,tld18,2019-09-27,POINT (-78.50329739999999 -0.1980451),0 days 00:07:17.910999808,7.298516663466668,2,2,2019-09-27 11:23:31.992999936
4,2019-09-27 11:26:58.128000000,-0.19869815,-78.5031502,23,,2019927,tld18,2019-09-27,POINT (-78.5020112 -0.1992668),0 days 00:01:06.535000064,1.1089166677333333,2,3,2019-09-27 12:38:01.953000192
5,2019-09-27 12:42:55.453000192,-0.202009075,-78.500469175,33,,2019927,tld18,2019-09-27,POINT (-78.5002441 -0.2007999),0 days 00:01:01.988000,1.0331333333333335,2,3,2019-09-27 13:41:03.444999936
6,2019-09-27 13:41:03.444999936,-0.19993615,-78.50054134999999,29,,2019927,tld18,2019-09-27,POINT (-78.5002411 -0.1988502),0 days 00:01:00.869000192,1.0144833365333334,2,3,2019-09-27 13:59:35.295000064
7,2019-09-27 13:59:35.295000064,-0.1975414,-78.5011969,22,,2019927,tld18,2019-09-27,POINT (-78.50032394999999 -0.1978554),0 days 00:01:01.176999936,1.0196166656,2,4,2019-09-27 15:59:55.900999936
8,2019-09-27 16:07:11.408000000,-0.18895655,-78.50875529999999,1200,,2019927,tld18,2019-09-27,POINT (-78.5091104 -0.1885263),0 days 00:01:02.908000,1.0484666666666667,2,4,2019-09-27 16:21:33.964999936
9,2019-09-27 17:11:27.914000128,-0.26448805,-78.5506219,17,,2019927,tld18,2019-09-27,POINT (-78.5512014 -0.2648703),0 days 00:05:09.848999936,5.164149998933334,2,4,2019-09-27 17:17:38.903000064
0,2019-09-28 10:02:09.897000192,-0.281576375,-78.555284,22,,2019928,tld18,2019-09-28,POINT (-78.55524490000001 -0.2817485),0 days 00:01:02.013999872,1.0335666645333335,3,1,2019-09-28 11:42:21.690000128
1,2019-09-28 11:49:30.855000064,-0.284556,-78.5556155,1100,,2019928,tld18,2019-09-28,POINT (-78.5556155 -0.284556),0 days 00:01:00.990000128,1.0165000021333335,3,1,2019-09-28 11:57:22.961999872
2,2019-09-28 11:57:22.961999872,-0.2836905,-78.553486,1100,,2019928,tld18,2019-09-28,POINT (-78.55348600000001 -0.2836905),0 days 00:07:52.106999808,7.8684499968,3,1,2019-09-28 12:03:29.806999808
3,2019-09-28 12:06:33.717999872,-0.284556,-78.5556155,1100,,2019928,tld18,2019-09-28,POINT (-78.5556155 -0.284556),0 days 00:01:01.840999680,1.030683328,3,1,2019-09-28 12:23:57.118000128
4,2019-09-28 12:42:04.881999872,-0.2819632,-78.5527761,1600,,2019928,tld18,2019-09-28,POINT (-78.5527761 -0.2819632),0 days 00:01:01.030999808,1.0171833301333335,3,1,2019-09-28 13:20:47.704000000
