,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
1,2019-07-12 08:33:16.636000000,-0.2026101,-78.5041151,104,,2019712,tld25,2019-07-12,POINT (-78.50443009999999 -0.2030678),0 days 00:01:26.665000192,1.4444166698666667,9,0,2019-07-12 08:44:41.331000064
2,2019-07-12 08:44:41.331000064,-0.2010552,-78.5035322,82,,2019712,tld25,2019-07-12,POINT (-78.5020743 -0.2011924),0 days 00:01:24.559000064,1.4093166677333333,9,0,2019-07-12 08:52:54.454999808
3,2019-07-12 08:52:54.454999808,-0.2019355,-78.5059677,72,,2019712,tld25,2019-07-12,POINT (-78.50659400000001 -0.201982),0 days 00:02:27.424000,2.457066666666667,9,1,2019-07-12 10:42:52.346999808
0,2019-08-08 11:50:52.387000064,-0.2017511,-78.5017717,53,,201988,tld25,2019-08-08,POINT (-78.50139470000001 -0.2026131),0 days 00:10:23.741000192,10.395683336533333,11,0,2019-08-08 12:17:04.150000128
1,2019-08-08 12:17:04.150000128,-0.21057,-78.4939646,92,,201988,tld25,2019-08-08,POINT (-78.4939646 -0.21057),0 days 00:10:10.976999936,10.182949998933335,11,0,2019-08-08 12:22:04.181999872
2,2019-08-08 12:22:04.181999872,-0.2223964,-78.4934856,1299,,201988,tld25,2019-08-08,POINT (-78.4934856 -0.2223964),0 days 00:05:00.031999744,5.000533329066667,11,0,2019-08-08 12:27:05.265000192
3,2019-08-08 12:27:05.265000192,-0.2303363,-78.5053268,30,,201988,tld25,2019-08-08,POINT (-78.50532680000001 -0.2303363),0 days 00:05:01.083000320,5.0180500053333335,11,0,2019-08-08 12:32:06.418999808
4,2019-08-08 12:32:06.418999808,-0.2329178,-78.5044815,122,,201988,tld25,2019-08-08,POINT (-78.5044815 -0.2329178),0 days 00:05:01.153999616,5.019233326933334,11,0,2019-08-08 12:37:07.174000128
5,2019-08-08 12:39:40.108000000,-0.2281422,-78.4938407,1200,,201988,tld25,2019-08-08,POINT (-78.49384070000001 -0.2281422),0 days 00:02:32.933999872,2.548899997866667,11,0,2019-08-08 12:44:53.112000000
6,2019-08-08 12:53:03.648999936,-0.2731798,-78.5090867,17,,201988,tld25,2019-08-08,POINT (-78.5090867 -0.2731798),0 days 00:01:35.348999936,1.5891499989333335,11,0,2019-08-08 12:58:08.444000000
7,2019-08-08 13:04:56.036999936,-0.3738408,-78.5314781,2299,,201988,tld25,2019-08-08,POINT (-78.5314781 -0.3738408),0 days 00:02:29.109999872,2.4851666645333332,11,0,2019-08-08 13:26:00.290999808
8,2019-08-08 13:26:00.290999808,-0.3963512,-78.5360931,2500,,201988,tld25,2019-08-08,POINT (-78.5360931 -0.3963512),0 days 00:21:04.253999872,21.07089999786667,11,0,2019-08-08 13:31:03.156000000
9,2019-08-08 13:31:03.156000000,-0.3855781,-78.5215827,23,,201988,tld25,2019-08-08,POINT (-78.5215827 -0.3855781),0 days 00:05:02.865000192,5.0477500032,11,0,2019-08-08 13:36:36.184999936
10,2019-08-08 13:36:36.184999936,-0.3865295,-78.5242378,110,,201988,tld25,2019-08-08,POINT (-78.52423779999999 -0.3865295),0 days 00:05:33.028999936,5.550483332266667,11,0,2019-08-08 13:41:36.223000064
11,2019-08-08 13:41:36.223000064,-0.389255,-78.52496690000001,17,,201988,tld25,2019-08-08,POINT (-78.5252096 -0.3898108),0 days 00:09:00.420000,9.007000000000001,11,0,2019-08-08 13:55:39.990000128
12,2019-08-08 13:55:39.990000128,-0.3963512,-78.5360931,2500,,201988,tld25,2019-08-08,POINT (-78.5360931 -0.3963512),0 days 00:02:05.807000064,2.0967833344,11,0,2019-08-08 14:09:27.341000192
13,2019-08-08 14:09:27.341000192,-0.3798758,-78.5147916,3599,,201988,tld25,2019-08-08,POINT (-78.5147916 -0.3798758),0 days 00:13:47.351000064,13.7891833344,11,0,2019-08-08 14:37:34.284000000
0,2019-08-11 13:57:02.433000192,-0.3702892,-78.483934,104,,2019811,tld25,2019-08-11,POINT (-78.483934 -0.3702892),2 days 23:19:28.149000192,4279.4691500032,12,0,2019-08-11 14:03:19.654000128
1,2019-08-11 14:03:57.933000192,-0.37034585,-78.4838896,98,,2019811,tld25,2019-08-11,POINT (-78.483934 -0.3702892),0 days 00:05:26.978000128,5.449633335466667,12,0,2019-08-11 14:35:03.237999872
2,2019-08-11 14:35:03.237999872,-0.3759875,-78.5012831,116,,2019811,tld25,2019-08-11,POINT (-78.50128309999999 -0.3759875),0 days 00:10:18.116999936,10.301949998933335,12,0,2019-08-11 14:40:13.192000000
0,2019-10-01 12:59:54.608000000,-0.1983902,-78.5029838,116,,2019101,tld25,2019-10-01,POINT (-78.50180709999999 -0.1973128),0 days 00:02:35.063999744,2.5843999957333335,13,0,2019-10-01 13:14:32.977999872
1,2019-10-01 13:14:32.977999872,-0.1960897,-78.5017917,1377,,2019101,tld25,2019-10-01,POINT (-78.5017917 -0.1960897),0 days 00:04:08.596000,4.143266666666666,13,0,2019-10-01 13:39:22.787000064
2,2019-10-01 13:39:22.787000064,-0.1990667,-78.5030116,64,,2019101,tld25,2019-10-01,POINT (-78.50305059999999 -0.1987451),0 days 00:05:08.282999808,5.1380499968,13,0,2019-10-01 13:54:42.187000064
3,2019-10-01 13:54:42.187000064,-0.19850505000000002,-78.50350915,23,,2019101,tld25,2019-10-01,POINT (-78.5029198 -0.1986692),0 days 00:02:14.693999872,2.244899997866667,13,0,2019-10-01 14:10:44.424000000
4,2019-10-01 14:10:44.424000000,-0.2017286,-78.5055595,1200,,2019101,tld25,2019-10-01,POINT (-78.5055595 -0.2017286),0 days 00:04:13.816000,4.230266666666667,13,0,2019-10-01 19:25:23.095000064
5,2019-10-01 19:25:23.095000064,-0.1981755,-78.5023902,50,,2019101,tld25,2019-10-01,POINT (-78.50239019999999 -0.1981755),0 days 01:03:41.862000128,63.69770000213334,13,1,2019-10-01 19:30:30.108999936
6,2019-10-01 19:30:30.108999936,-0.1985042,-78.5003091,37,,2019101,tld25,2019-10-01,POINT (-78.5003091 -0.1985042),0 days 00:05:07.013999872,5.116899997866667,13,1,2019-10-01 19:35:39.089999872
7,2019-10-01 19:35:39.089999872,-0.2003435,-78.5009099,26,,2019101,tld25,2019-10-01,POINT (-78.5009099 -0.2003435),0 days 00:05:08.980999936,5.149683332266667,13,1,2019-10-01 19:40:47.088000000
8,2019-10-01 19:40:47.088000000,-0.2028747,-78.5023636,1000,,2019101,tld25,2019-10-01,POINT (-78.5023636 -0.2028747),0 days 00:05:07.998000128,5.133300002133334,13,1,2019-10-01 19:51:05.288000000
9,2019-10-01 19:51:05.288000000,-0.2127367,-78.4924213,26,,2019101,tld25,2019-10-01,POINT (-78.4924213 -0.2127367),0 days 00:10:18.200000,10.303333333333335,13,1,2019-10-01 19:56:25.301000192
10,2019-10-01 19:56:25.301000192,-0.2603189,-78.4950803,31,,2019101,tld25,2019-10-01,POINT (-78.4950803 -0.2603189),0 days 00:05:20.013000192,5.3335500032,13,1,2019-10-01 20:01:53.096000000
11,2019-10-01 20:01:53.096000000,-0.23087815,-78.50412385,100,,2019101,tld25,2019-10-01,POINT (-78.50425509999999 -0.23114),0 days 00:05:03.434999808,5.0572499968,13,1,2019-10-01 20:08:56.612000000
12,2019-10-01 20:39:38.464999936,-0.3812284,-78.5321519,87,,2019101,tld25,2019-10-01,POINT (-78.5321519 -0.3812284),0 days 00:02:01.240000,2.0206666666666666,13,1,2019-10-01 20:52:22.115000064
13,2019-10-01 20:52:22.115000064,-0.3980181,-78.5525294,116,,2019101,tld25,2019-10-01,POINT (-78.5525294 -0.3980181),0 days 00:12:43.650000128,12.727500002133334,13,1,2019-10-01 20:57:49.068999936
14,2019-10-01 20:57:49.068999936,-0.399198725,-78.5513382,17,,2019101,tld25,2019-10-01,POINT (-78.55139199999999 -0.39915295),0 days 00:05:34.740000,5.579,13,1,2019-10-01 21:19:25.132000000
0,2019-10-02 07:28:07.884000000,-0.3997738,-78.5505862,28,,2019102,tld25,2019-10-02,POINT (-78.5505862 -0.3997738),0 days 07:21:30.002000128,441.5000333354667,14,0,2019-10-02 07:46:15.804000000
1,2019-10-02 07:50:16.160000000,-0.3530719,-78.5254429,2000,,2019102,tld25,2019-10-02,POINT (-78.5254429 -0.3530719),0 days 00:04:00.356000,4.005933333333334,14,0,2019-10-02 07:56:31.548000000
2,2019-10-02 07:56:31.548000000,-0.3294366,-78.5219564,2694,,2019102,tld25,2019-10-02,POINT (-78.52195639999999 -0.3294366),0 days 00:06:15.388000,6.256466666666667,14,0,2019-10-02 08:01:40.334000128
3,2019-10-02 08:01:40.334000128,-0.2796179,-78.5151987,110,,2019102,tld25,2019-10-02,POINT (-78.5151987 -0.2796179),0 days 00:05:08.786000128,5.146433335466667,14,0,2019-10-02 08:14:12.490000128
4,2019-10-02 08:14:12.490000128,-0.2300018,-78.48677615,1600,,2019102,tld25,2019-10-02,POINT (-78.4867378 -0.2292856),0 days 00:01:59.069999872,1.9844999978666669,14,0,2019-10-02 08:21:19.539000064
5,2019-10-02 08:24:13.244999936,-0.2297147,-78.50114665,29,,2019102,tld25,2019-10-02,POINT (-78.5009834 -0.2296996),0 days 00:07:32.896000,7.548266666666667,14,0,2019-10-02 08:37:08.170000128
6,2019-10-02 08:37:08.170000128,-0.2172807,-78.490435,29,,2019102,tld25,2019-10-02,POINT (-78.49043500000001 -0.2172807),0 days 00:05:22.029000192,5.3671500032,14,0,2019-10-02 08:42:16.306999808
7,2019-10-02 08:42:16.306999808,-0.2111535,-78.4929411,55,,2019102,tld25,2019-10-02,POINT (-78.4929411 -0.2111535),0 days 00:05:08.136999680,5.135616661333334,14,0,2019-10-02 08:47:40.064999936
8,2019-10-02 08:47:40.064999936,-0.2039493,-78.5009684,17,,2019102,tld25,2019-10-02,POINT (-78.5009684 -0.2039493),0 days 00:05:23.758000128,5.3959666688,14,0,2019-10-02 08:52:41.075000064
9,2019-10-02 08:52:41.075000064,-0.2016103,-78.5079055,17,,2019102,tld25,2019-10-02,POINT (-78.50790550000001 -0.2016103),0 days 00:05:01.010000128,5.016833335466667,14,0,2019-10-02 08:58:03.586999808
10,2019-10-02 09:02:19.921999872,-0.1985476,-78.5030103,1000,,2019102,tld25,2019-10-02,POINT (-78.5020085 -0.1974197),0 days 00:04:59.246000128,4.987433335466666,14,1,2019-10-02 10:59:52.073999872
11,2019-10-02 11:03:09.512999936,-0.19815624999999998,-78.5039931,37,,2019102,tld25,2019-10-02,POINT (-78.5041222 -0.1982861),0 days 00:04:53.776000,4.8962666666666665,14,1,2019-10-02 11:24:12.064999936
12,2019-10-02 11:24:12.064999936,-0.196634,-78.5053082,92,,2019102,tld25,2019-10-02,POINT (-78.5053082 -0.196634),0 days 00:16:08.776000,16.14626666666667,14,1,2019-10-02 11:29:13.921999872
13,2019-10-02 11:29:13.921999872,-0.1982824,-78.5040017,82,,2019102,tld25,2019-10-02,POINT (-78.5024935 -0.1976504),0 days 00:02:00.092999936,2.0015499989333336,14,2,2019-10-02 12:52:52.575000064
14,2019-10-02 13:00:20.164999936,-0.2038101,-78.5007477,28,,2019102,tld25,2019-10-02,POINT (-78.50074770000001 -0.2038101),0 days 00:04:59.836999936,4.997283332266667,14,2,2019-10-02 13:05:50.081000192
15,2019-10-02 13:05:50.081000192,-0.2091588,-78.4955302,100,,2019102,tld25,2019-10-02,POINT (-78.4955302 -0.2091588),0 days 00:05:29.916000256,5.498600004266667,14,2,2019-10-02 13:16:03.144999936
16,2019-10-02 13:16:03.144999936,-0.2310222,-78.5023636,1399,,2019102,tld25,2019-10-02,POINT (-78.5023636 -0.2310222),0 days 00:10:13.063999744,10.217733329066668,14,2,2019-10-02 13:21:13.104000000
17,2019-10-02 13:21:13.104000000,-0.23054965,-78.5044142,58,,2019102,tld25,2019-10-02,POINT (-78.50408969999999 -0.2305948),0 days 00:05:04.001999872,5.0666999978666665,14,2,2019-10-02 13:31:26.141999872
18,2019-10-02 13:31:26.141999872,-0.2276634,-78.4981214,110,,2019102,tld25,2019-10-02,POINT (-78.4981214 -0.2276634),0 days 00:05:09.036000,5.1506,14,2,2019-10-02 13:36:34.243000064
19,2019-10-02 13:36:34.243000064,-0.2344499,-78.4879552,122,,2019102,tld25,2019-10-02,POINT (-78.4879552 -0.2344499),0 days 00:05:08.101000192,5.135016669866667,14,2,2019-10-02 13:42:07.180999936
20,2019-10-02 13:42:07.180999936,-0.2557406,-78.5027187,1700,,2019102,tld25,2019-10-02,POINT (-78.5027187 -0.2557406),0 days 00:05:32.937999872,5.548966664533334,14,2,2019-10-02 13:47:37.153000192
21,2019-10-02 13:47:37.153000192,-0.2952699,-78.5203532,77,,2019102,tld25,2019-10-02,POINT (-78.5203532 -0.2952699),0 days 00:05:29.972000256,5.4995333376,14,2,2019-10-02 13:58:01.765000192
22,2019-10-02 13:58:01.765000192,-0.379539,-78.5307931,82,,2019102,tld25,2019-10-02,POINT (-78.5307931 -0.379539),0 days 00:10:24.612000,10.410200000000001,14,2,2019-10-02 14:18:05.499000064
0,2019-10-03 00:18:28.052999936,-0.3931837,-78.5410628,899,,2019103,tld25,2019-10-03,POINT (-78.54106280000001 -0.3931837),0 days 03:01:35.027999744,181.58379999573336,15,0,2019-10-03 00:24:31.628999936
1,2019-10-03 00:24:31.628999936,-0.3993748,-78.5510752,17,,2019103,tld25,2019-10-03,POINT (-78.5501496 -0.4000328),0 days 00:05:04.809000192,5.080150003200001,15,1,2019-10-03 06:45:57.323000064
2,2019-10-03 06:45:57.323000064,-0.3669196,-78.5318331,2099,,2019103,tld25,2019-10-03,POINT (-78.5318331 -0.3669196),0 days 00:19:45.280999936,19.75468333226667,15,1,2019-10-03 06:51:05.688999936
3,2019-10-03 07:00:09.493999872,-0.2812794,-78.5156661,110,,2019103,tld25,2019-10-03,POINT (-78.5156661 -0.2812794),0 days 00:02:01.075000064,2.0179166677333336,15,1,2019-10-03 07:05:10.968000000
4,2019-10-03 07:16:00.583000064,-0.2345614,-78.4841512,50,,2019103,tld25,2019-10-03,POINT (-78.4841512 -0.2345614),0 days 00:02:01.039000064,2.0173166677333336,15,1,2019-10-03 07:25:28.556999936
5,2019-10-03 07:33:24.131000064,-0.230833,-78.5036797,1299,,2019103,tld25,2019-10-03,POINT (-78.5023636 -0.2310222),0 days 00:03:03.037000192,3.0506166698666672,15,1,2019-10-03 07:55:54.535000064
6,2019-10-03 07:58:38.556000000,-0.2310222,-78.5035839,100,,2019103,tld25,2019-10-03,POINT (-78.50385439999999 -0.2304395),0 days 00:01:56.210999808,1.9368499968000001,15,1,2019-10-03 08:06:56.003000064
7,2019-10-03 08:12:14.611000064,-0.2331709,-78.5030611,723,2.0,2019103,tld25,2019-10-03,POINT (-78.5030611 -0.2331709),0 days 00:02:19.164999936,2.3194166656000004,15,1,2019-10-03 08:19:30.153000192
8,2019-10-03 08:26:39.467000064,-0.23088494999999998,-78.50380559999999,1000,,2019103,tld25,2019-10-03,POINT (-78.5044942 -0.2307367),0 days 00:03:04.249999872,3.0708333312000002,15,1,2019-10-03 08:31:59.085999872
9,2019-10-03 08:31:59.085999872,-0.2303004,-78.5045148,51,,2019103,tld25,2019-10-03,POINT (-78.50454019999999 -0.2302934),0 days 00:01:57.985000192,1.9664166698666667,15,1,2019-10-03 09:06:58.208000000
10,2019-10-03 09:10:16.000000000,-0.2402259,-78.493313,26,,2019103,tld25,2019-10-03,POINT (-78.4939816 -0.2409174),0 days 00:02:06.788999936,2.1131499989333333,15,1,2019-10-03 09:17:18.831000064
11,2019-10-03 09:17:18.831000064,-0.2432717,-78.49473625,6,1.0,2019103,tld25,2019-10-03,POINT (-78.49469555 -0.2438732),0 days 00:00:30.727000064,0.5121166677333334,15,1,2019-10-03 09:23:23.267000064
12,2019-10-03 09:26:05.084000000,-0.2491209,-78.4942741,23,,2019103,tld25,2019-10-03,POINT (-78.49448820000001 -0.2491999),0 days 00:02:00.578000128,2.009633335466667,15,1,2019-10-03 09:35:25.452000000
13,2019-10-03 09:35:25.452000000,-0.2450448,-78.496682,1022,,2019103,tld25,2019-10-03,POINT (-78.49633710000001 -0.2449963),0 days 00:02:28.358999808,2.4726499968000004,15,1,2019-10-03 09:46:41.094000128
14,2019-10-03 09:46:41.094000128,-0.2504715,-78.4977,22,,2019103,tld25,2019-10-03,POINT (-78.49769999999999 -0.2504715),0 days 00:08:16.935000320,8.282250005333333,15,1,2019-10-03 09:51:55.131000064
15,2019-10-03 09:51:55.131000064,-0.2511654,-78.5000253,25,,2019103,tld25,2019-10-03,POINT (-78.5000253 -0.2511654),0 days 00:05:14.036999936,5.233949998933334,15,1,2019-10-03 09:56:55.206000128
16,2019-10-03 09:56:55.206000128,-0.2532132,-78.5030837,24,,2019103,tld25,2019-10-03,POINT (-78.5030837 -0.2532132),0 days 00:05:00.075000064,5.0012500010666665,15,1,2019-10-03 10:02:22.084999936
17,2019-10-03 10:02:22.084999936,-0.3852334,-78.5217345,64,,2019103,tld25,2019-10-03,POINT (-78.52173449999999 -0.3852334),0 days 00:05:26.878999808,5.447983330133334,15,1,2019-10-03 10:35:51.212999936
18,2019-10-03 10:39:57.678999808,-0.3934732,-78.5417727,3000,,2019103,tld25,2019-10-03,POINT (-78.5417727 -0.3934732),0 days 00:02:00.000999936,2.0000166656,15,2,2019-10-03 10:51:54.009999872
19,2019-10-03 10:51:54.009999872,-0.39915255,-78.5513942,26,,2019103,tld25,2019-10-03,POINT (-78.5513942 -0.39915255),0 days 00:02:32.424000,2.5404,15,4,2019-10-03 14:27:13.096999936
20,2019-10-03 14:27:13.096999936,-0.3934732,-78.5417727,3000,,2019103,tld25,2019-10-03,POINT (-78.5417727 -0.3934732),0 days 00:07:21.254000128,7.354233335466668,15,4,2019-10-03 14:32:19.947000064
0,2019-10-04 08:00:44.994999808,-0.3993106,-78.5511984,16,,2019104,tld25,2019-10-04,POINT (-78.5514146 -0.3991596),0 days 01:32:38.302000128,92.6383666688,16,1,2019-10-04 11:15:14.750999808
1,2019-10-04 11:15:14.750999808,-0.386267,-78.5474521,2599,,2019104,tld25,2019-10-04,POINT (-78.5474521 -0.386267),0 days 00:02:37.346999808,2.6224499968000003,16,1,2019-10-04 11:21:33.192000000
2,2019-10-04 11:21:33.192000000,-0.3993106,-78.5512325,24,,2019104,tld25,2019-10-04,POINT (-78.5513152 -0.3992058),0 days 00:08:27.467000064,8.4577833344,16,2,2019-10-04 17:09:10.208000000
3,2019-10-04 17:09:10.208000000,-0.3980157,-78.55449875,128,,2019104,tld25,2019-10-04,POINT (-78.55484749999999 -0.3984904),0 days 00:03:28.801000192,3.4800166698666666,16,3,2019-10-04 18:30:19.167000064
4,2019-10-04 18:30:19.167000064,-0.3980181,-78.5525294,104,,2019104,tld25,2019-10-04,POINT (-78.5525294 -0.3980181),0 days 00:02:59.019000064,2.9836500010666667,16,3,2019-10-04 22:17:25.058000128
5,2019-10-04 22:17:25.058000128,-0.3851129,-78.5474521,2299,,2019104,tld25,2019-10-04,POINT (-78.5474521 -0.3851129),0 days 01:26:36.232000256,86.60386667093333,16,4,2019-10-04 22:27:13.752000000
0,2019-10-06 15:29:59.135000064,-0.3993106,-78.5511984,16,,2019106,tld25,2019-10-06,POINT (-78.5511984 -0.3993106),0 days 00:02:01.190000128,2.0198333354666667,18,0,2019-10-06 18:11:05.006000128
1,2019-10-06 18:11:05.006000128,-0.392607,-78.5414178,1100,,2019106,tld25,2019-10-06,POINT (-78.5414178 -0.392607),0 days 02:11:21.719000064,131.3619833344,18,1,2019-10-06 18:27:59.608999936
2,2019-10-06 18:27:59.608999936,-0.39930725,-78.55120095000001,16,,2019106,tld25,2019-10-06,POINT (-78.5511984 -0.3993106),0 days 00:02:36.435000064,2.607250001066667,18,1,2019-10-06 21:33:09.568999936
0,2019-10-07 08:13:27.506000128,-0.39925625,-78.551236325,17,,2019107,tld25,2019-10-07,POINT (-78.55119945000001 -0.399307),0 days 00:02:30.129000192,2.5021500032,19,0,2019-10-07 08:57:27.178999808
1,2019-10-07 09:00:15.968000000,-0.399144,-78.5514036,16,,2019107,tld25,2019-10-07,POINT (-78.5514036 -0.399144),0 days 00:03:30.539000064,3.5089833344000003,19,1,2019-10-07 11:05:16.628000000
2,2019-10-07 11:07:22.868000000,-0.3993106,-78.5511984,87,,2019107,tld25,2019-10-07,POINT (-78.5511984 -0.3993106),0 days 00:02:06.240000,2.104,19,1,2019-10-07 17:24:50.933000192
0,2019-10-08 06:25:29.328000000,-0.39919935,-78.5513099,17,,2019108,tld25,2019-10-08,POINT (-78.551396 -0.3991424),0 days 00:25:20.437999872,25.340633331200003,20,1,2019-10-08 11:17:41.144000000
1,2019-10-08 11:24:06.532000000,-0.39924055,-78.5512095,16,,2019108,tld25,2019-10-08,POINT (-78.5514202 -0.399126),0 days 00:02:25.664000,2.4277333333333337,20,2,2019-10-08 13:35:13.490000128
2,2019-10-08 13:37:24.941999872,-0.39927,-78.5512095,39,,2019108,tld25,2019-10-08,POINT (-78.5512095 -0.39927),0 days 00:08:44.756999936,8.745949998933334,20,3,2019-10-08 15:47:21.571000064
3,2019-10-08 15:47:21.571000064,-0.3963503,-78.5353831,2400,,2019108,tld25,2019-10-08,POINT (-78.5353831 -0.3963503),0 days 00:15:52.846000128,15.8807666688,20,3,2019-10-08 15:52:22.532999936
4,2019-10-08 15:57:03.875000064,-0.39927,-78.55131485,16,,2019108,tld25,2019-10-08,POINT (-78.5512095 -0.39927),0 days 00:02:44.926000128,2.7487666688,20,4,2019-10-08 17:54:47.335000064
5,2019-10-08 17:57:13.091000064,-0.39919115,-78.5514202,110,,2019108,tld25,2019-10-08,POINT (-78.5527457 -0.3999532),0 days 00:02:01.749999872,2.0291666645333333,20,5,2019-10-08 20:56:03.916999936
6,2019-10-08 20:59:05.750999808,-0.399126,-78.5514202,31,,2019108,tld25,2019-10-08,POINT (-78.5514202 -0.399126),0 days 00:05:01.360999680,5.022683328,20,7,2019-10-08 22:32:43.960000000
7,2019-10-08 22:32:43.960000000,-0.3937589,-78.5396429,1399,,2019108,tld25,2019-10-08,POINT (-78.5396429 -0.3937589),0 days 00:05:02.725000192,5.045416669866667,20,7,2019-10-08 22:40:17.280999936
0,2019-10-09 10:50:59.694999808,-0.399126,-78.5514202,104,,2019109,tld25,2019-10-09,POINT (-78.5514202 -0.399126),0 days 00:02:07.707000064,2.1284500010666667,21,0,2019-10-09 11:05:26.898999808
1,2019-10-09 11:09:21.755000064,-0.39924355,-78.55125505000001,32,,2019109,tld25,2019-10-09,POINT (-78.5513006 -0.3992171),0 days 00:08:14.201000192,8.236683336533334,21,0,2019-10-09 12:08:42.928999936
0,2019-10-10 06:26:32.434000128,-0.39927,-78.5512867,98,,20191010,tld25,2019-10-10,POINT (-78.55315 -0.3992844),0 days 01:49:26.225000192,109.43708333653333,22,1,2019-10-10 15:32:33.824000000
1,2019-10-10 15:32:33.824000000,-0.3973764,-78.5547588,56,,20191010,tld25,2019-10-10,POINT (-78.5547588 -0.3973764),0 days 00:02:00.768000,2.0128,22,1,2019-10-10 15:43:13.058000128
2,2019-10-10 15:45:35.266000128,-0.3994557,-78.5517363,82,,20191010,tld25,2019-10-10,POINT (-78.5517363 -0.3994557),0 days 00:02:22.208000,2.3701333333333334,22,1,2019-10-10 15:54:25.838000128
3,2019-10-10 15:54:25.838000128,-0.3983991,-78.5540212,8,0.0,20191010,tld25,2019-10-10,POINT (-78.5547179 -0.3986145),0 days 00:02:59.724000,2.9954000000000005,22,1,2019-10-10 16:04:04.013999872
4,2019-10-10 16:04:04.013999872,-0.3963503,-78.5353831,2400,,20191010,tld25,2019-10-10,POINT (-78.5353831 -0.3963503),0 days 00:02:36.112999936,2.601883332266667,22,1,2019-10-10 16:17:13.180000000
5,2019-10-10 16:22:12.936999936,-0.3998166,-78.537513,400,,20191010,tld25,2019-10-10,POINT (-78.537513 -0.3998166),0 days 00:04:59.756999936,4.995949998933333,22,1,2019-10-10 16:31:43.000999936
6,2019-10-10 16:31:43.000999936,-0.39773715,-78.55420050000001,98,,20191010,tld25,2019-10-10,POINT (-78.5536961 -0.3982687),0 days 00:12:53.263000064,12.887716667733335,22,1,2019-10-10 16:55:10.989000192
