,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
0,2019-07-23 00:00:14.568999936,-0.1336651,-78.50156530000001,34,,2019723,tld10,2019-07-23,POINT (-78.5011781 -0.1334893),0 days 00:09:14.884999936,9.248083332266667,2,1,2019-07-23 22:58:44.636000000
0,2019-07-24 11:43:37.068000000,-0.13367595,-78.50156895,57,,2019724,tld10,2019-07-24,POINT (-78.5015123 -0.1336645),0 days 00:05:40.726000128,5.6787666688,3,0,2019-07-24 15:32:19.989000192
1,2019-07-24 15:33:37.960999936,-0.1336623,-78.50151149999999,33,,2019724,tld10,2019-07-24,POINT (-78.50179439999999 -0.1337323),0 days 00:09:41.792000,9.696533333333333,3,1,2019-07-24 20:09:06.315000064
2,2019-07-24 20:13:10.032999936,-0.1337391,-78.50159909999999,47,,2019724,tld10,2019-07-24,POINT (-78.5015945 -0.133747),0 days 00:14:29.441999872,14.490699997866669,3,1,2019-07-24 22:14:40.059000064
3,2019-07-24 22:14:40.059000064,-0.1374682,-78.500233,1700,,2019724,tld10,2019-07-24,POINT (-78.50023299999999 -0.1374682),0 days 00:10:35.434000128,10.590566668800001,3,1,2019-07-24 22:23:57.969000192
0,2019-07-25 04:13:35.980000000,-0.1337441,-78.5015989,96,,2019725,tld10,2019-07-25,POINT (-78.50127430000001 -0.1335215),0 days 00:09:51.510999808,9.858516663466668,4,1,2019-07-25 09:12:29.505000192
1,2019-07-25 09:12:29.505000192,-0.1373757,-78.5005631,1713,,2019725,tld10,2019-07-25,POINT (-78.50056309999999 -0.1373757),0 days 00:05:15.989000192,5.266483336533333,4,1,2019-07-25 09:38:15.890000128
2,2019-07-25 09:38:15.890000128,-0.1337346,-78.5016652,17,,2019725,tld10,2019-07-25,POINT (-78.501921 -0.1337577),0 days 00:02:19.449999872,2.3241666645333336,4,1,2019-07-25 10:29:07.388999936
3,2019-07-25 10:31:08.802000128,-0.13372275,-78.5017019,32,,2019725,tld10,2019-07-25,POINT (-78.50134180000001 -0.1337992),0 days 00:12:28.148999936,12.469149998933334,4,1,2019-07-25 13:40:05.526000128
4,2019-07-25 13:42:06.852000000,-0.13373805,-78.5017542,28,,2019725,tld10,2019-07-25,POINT (-78.501841 -0.1337328),0 days 00:05:32.244000,5.537400000000001,4,1,2019-07-25 14:20:55.660000000
5,2019-07-25 14:21:55.403000064,-0.1337953,-78.5018334,25,,2019725,tld10,2019-07-25,POINT (-78.5018334 -0.1337953),0 days 00:00:59.743000064,0.9957166677333333,4,2,2019-07-25 14:37:44.316999936
6,2019-07-25 14:38:38.016999936,-0.1337901,-78.5019336,32,,2019725,tld10,2019-07-25,POINT (-78.5019358 -0.133757),0 days 00:02:07.220999936,2.1203499989333334,4,2,2019-07-25 14:58:47.416999936
7,2019-07-25 15:02:48.852000000,-0.13377840000000002,-78.5016871,66,,2019725,tld10,2019-07-25,POINT (-78.5015811 -0.133783),0 days 00:02:23.498000128,2.3916333354666666,4,2,2019-07-25 15:20:59.516999936
0,2019-09-28 10:26:06.219000064,-0.133784025,-78.50188145,23,,2019928,tld10,2019-09-28,POINT (-78.5018558 -0.13379695),0 days 00:01:59.996999936,1.9999499989333336,5,0,2019-09-28 13:48:28.324000000
1,2019-09-28 13:48:28.324000000,-0.1369724,-78.5008873,1578,,2019928,tld10,2019-09-28,POINT (-78.5008873 -0.1369724),0 days 01:43:43.923000064,103.73205000106667,5,1,2019-09-28 13:58:52.332999936
2,2019-09-28 13:58:52.332999936,-0.13379105,-78.50186095,22,,2019928,tld10,2019-09-28,POINT (-78.50176569999999 -0.133833),0 days 00:29:38.004000,29.6334,5,1,2019-09-28 19:46:54.536000000
3,2019-09-28 19:51:27.348999936,-0.133752,-78.501737,50,,2019928,tld10,2019-09-28,POINT (-78.5015496 -0.1336782),0 days 00:02:01.012000,2.0168666666666666,5,2,2019-09-28 21:01:38.755000064
0,2019-10-02 18:01:17.687000064,-0.19766385,-78.5022767,17,,2019102,tld10,2019-10-02,POINT (-78.5022872 -0.1977132),0 days 00:02:01.076999936,2.0179499989333336,6,0,2019-10-02 18:11:20.460000000
1,2019-10-02 18:11:20.460000000,-0.2043116,-78.5041391,1600,,2019102,tld10,2019-10-02,POINT (-78.5041391 -0.2043116),0 days 00:08:01.696000,8.028266666666667,6,0,2019-10-02 19:46:18.648000000
0,2019-10-03 08:37:18.318000128,-0.1337331,-78.50174924999999,58,,2019103,tld10,2019-10-03,POINT (-78.5016439 -0.1337146),0 days 00:02:31.140999936,2.5190166656,7,1,2019-10-03 17:47:58.096000000
1,2019-10-03 17:47:58.096000000,-0.1371219,-78.5013095,1103,,2019103,tld10,2019-10-03,POINT (-78.5013095 -0.1371219),0 days 03:07:09.437000192,187.15728333653337,7,2,2019-10-03 17:53:03.004000000
