,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
0,2019-06-28 08:50:18.464000000,-0.29317784999999996,-78.561256,24,,2019628,tld23,2019-06-28,POINT (-78.56120319999999 -0.2932081),0 days 00:10:16.991000064,10.2831833344,0,0,2019-06-28 15:33:59.869999872
1,2019-06-28 15:33:59.869999872,-0.2005703,-78.4917099,1200,,2019628,tld23,2019-06-28,POINT (-78.4917099 -0.2005703),0 days 00:21:26.264999936,21.437749998933334,0,1,2019-06-28 15:57:11.346999808
0,2019-07-14 00:54:50.000000000,-0.3281755,-78.5401225,3,0.0,2019714,tld23,2019-07-14,POINT (-78.5400549 -0.32837),0 days 00:01:46,1.7666666666666666,1,0,2019-07-14 01:04:33.732000000
1,2019-07-14 01:05:07.000000000,-0.32815665,-78.5400849,32,,2019714,tld23,2019-07-14,POINT (-78.5400322 -0.3281494),0 days 00:03:05.196000,3.0866,1,0,2019-07-14 01:27:52.482000128
2,2019-07-14 01:27:52.482000128,-0.3262876,-78.538578,600,,2019714,tld23,2019-07-14,POINT (-78.538578 -0.3262876),0 days 00:16:23.286000128,16.388100002133335,1,0,2019-07-14 05:08:05.688999936
3,2019-07-14 05:08:05.688999936,-0.3280705,-78.5400614,104,,2019714,tld23,2019-07-14,POINT (-78.5400614 -0.3280705),0 days 03:01:21.455000064,181.3575833344,1,1,2019-07-14 05:14:36.231000064
4,2019-07-14 05:14:36.231000064,-0.3213914,-78.5392879,1500,,2019714,tld23,2019-07-14,POINT (-78.53928790000001 -0.3213914),0 days 00:06:30.542000128,6.509033335466667,1,1,2019-07-14 05:30:54.319000064
5,2019-07-14 05:30:54.319000064,-0.3281297,-78.5400849,28,,2019714,tld23,2019-07-14,POINT (-78.5400179 -0.3281297),0 days 00:10:38.694999808,10.644916663466667,1,1,2019-07-14 06:35:30.059000064
6,2019-07-14 06:39:12.729000192,-0.3282095,-78.5400837,29,,2019714,tld23,2019-07-14,POINT (-78.53998679999999 -0.3284814),0 days 00:03:43.978000128,3.7329666688000005,1,1,2019-07-14 07:05:40.152000000
7,2019-07-14 07:31:16.204999936,-0.25044435,-78.52007665,29,,2019714,tld23,2019-07-14,POINT (-78.5193258 -0.2505944),0 days 00:02:02.008999936,2.033483332266667,1,1,2019-07-14 14:02:30.667000064
8,2019-07-14 14:02:30.667000064,-0.2523059,-78.5197623,1399,,2019714,tld23,2019-07-14,POINT (-78.5197623 -0.2523059),0 days 01:08:35.328000,68.5888,1,2,2019-07-14 14:12:31.642999808
9,2019-07-14 14:12:31.642999808,-0.2505207,-78.5193364,23,,2019714,tld23,2019-07-14,POINT (-78.52063630000001 -0.2502762),0 days 01:22:50.032999936,82.83388333226667,1,3,2019-07-14 18:17:23.527000064
10,2019-07-14 18:17:23.527000064,-0.25066495,-78.52135609999999,76,,2019714,tld23,2019-07-14,POINT (-78.521902 -0.2517357),0 days 00:02:11.014000128,2.1835666688,1,3,2019-07-14 18:25:51.305999872
11,2019-07-14 18:31:55.388000000,-0.25116,-78.52174455,82,,2019714,tld23,2019-07-14,POINT (-78.5219712 -0.251137),0 days 00:02:07.002999808,2.1167166634666668,1,3,2019-07-14 18:46:10.596000000
0,2019-07-30 11:37:31.244999936,-0.2924482,-78.4751323,44,,2019730,tld23,2019-07-30,POINT (-78.4747182 -0.2918253),0 days 00:00:49.145999872,0.8190999978666668,3,0,2019-07-30 11:43:37.924999936
1,2019-07-30 11:43:37.924999936,-0.29066185,-78.4760824,122,,2019730,tld23,2019-07-30,POINT (-78.4748687 -0.2917647),0 days 00:02:38.921999872,2.6486999978666668,3,0,2019-07-30 11:55:47.312000000
2,2019-07-30 11:55:47.312000000,-0.29153,-78.4744816,82,,2019730,tld23,2019-07-30,POINT (-78.4744816 -0.29153),0 days 00:05:12.515000064,5.2085833344,3,0,2019-07-30 12:01:04.914000128
3,2019-07-30 12:01:04.914000128,-0.2899432,-78.4767928,899,,2019730,tld23,2019-07-30,POINT (-78.4767928 -0.2899432),0 days 00:05:17.602000128,5.293366668800001,3,0,2019-07-30 12:06:05.937999872
4,2019-07-30 12:06:05.937999872,-0.2917647,-78.4748687,39,,2019730,tld23,2019-07-30,POINT (-78.4748687 -0.2917647),0 days 00:05:01.023999744,5.0170666624,3,0,2019-07-30 12:11:18.709000192
