,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
0,2016-08-07 15:38:33.000000000,-0.19912275000000002,-78.48367175,12,,201687,tld22,2016-08-07,POINT (-78.4840648 -0.1988435),0 days 00:00:15,0.25000000000000006,2,0,2016-08-07 18:02:44.964000000
1,2016-08-07 18:30:34.000000000,-0.2399637,-78.4932214,8,,201687,tld22,2016-08-07,POINT (-78.4908356 -0.2392474),0 days 00:00:20,0.3333333333333333,2,1,2016-08-07 18:48:30.116000000
2,2016-08-07 19:10:40.967000064,-0.23929405,-78.4908966,25,,201687,tld22,2016-08-07,POINT (-78.4908966 -0.23929405),0 days 00:00:45.388999936,0.7564833322666668,2,1,2016-08-07 19:28:09.232999936
3,2016-08-07 19:31:17.586999808,-0.2392939,-78.4908965,24,,201687,tld22,2016-08-07,POINT (-78.49089650000001 -0.2392939),0 days 00:03:08.353999872,3.1392333312000003,2,1,2016-08-07 19:41:35.323000064
4,2016-08-07 19:42:19.640000000,-0.2392939,-78.4908965,24,,201687,tld22,2016-08-07,POINT (-78.49089650000001 -0.2392939),0 days 00:00:44.316999936,0.7386166656,2,1,2016-08-07 19:52:41.795000064
5,2016-08-07 20:09:46.184000000,-0.2392942,-78.4908965,25,,201687,tld22,2016-08-07,POINT (-78.49089650000001 -0.2392942),0 days 00:00:53.552000,0.8925333333333334,2,1,2016-08-07 20:15:14.549999872
6,2016-08-07 20:20:18.882999808,-0.2392942,-78.49089645000001,25,,201687,tld22,2016-08-07,POINT (-78.49089645000001 -0.2392942),0 days 00:00:46.879999744,0.7813333290666667,2,1,2016-08-07 20:29:58.573999872
7,2016-08-07 20:34:27.724999936,-0.2392942,-78.4908966,25,,201687,tld22,2016-08-07,POINT (-78.4908966 -0.2392942),0 days 00:01:02.003000064,1.0333833344,2,1,2016-08-07 20:39:37.782000128
8,2016-08-07 21:03:40.904999936,-0.2392939,-78.4908964,24,,201687,tld22,2016-08-07,POINT (-78.4908954 -0.239295),0 days 00:02:27.875000064,2.4645833344,2,1,2016-08-07 21:09:23.007000064
9,2016-08-07 21:14:15.084000000,-0.245959,-78.4941958,1600,,201687,tld22,2016-08-07,POINT (-78.4941958 -0.245959),0 days 00:01:46.024999936,1.7670833322666666,2,1,2016-08-07 21:21:24.161999872
10,2016-08-07 21:23:45.304000000,-0.239295,-78.4908954,747,,201687,tld22,2016-08-07,POINT (-78.4908954 -0.239295),0 days 00:01:03.440000,1.0573333333333335,2,1,2016-08-07 21:28:47.744000000
11,2016-08-07 22:00:29.990000128,-0.245959,-78.4941958,1600,,201687,tld22,2016-08-07,POINT (-78.4941958 -0.245959),0 days 00:03:06.940999936,3.1156833322666673,2,1,2016-08-07 22:06:59.151000064
12,2016-08-07 22:21:28.747000064,-0.2392942,-78.4908964,24,,201687,tld22,2016-08-07,POINT (-78.4908964 -0.2392942),0 days 00:01:04.351000064,1.0725166677333333,2,1,2016-08-07 22:27:16.786000128
13,2016-08-07 22:54:51.150000128,-0.2392941,-78.4908964,23,,201687,tld22,2016-08-07,POINT (-78.4908964 -0.2392941),0 days 00:01:03.740000,1.0623333333333334,2,1,2016-08-07 23:04:13.269999872
14,2016-08-07 23:08:54.784000000,-0.2392939,-78.4908965,25,,201687,tld22,2016-08-07,POINT (-78.49089650000001 -0.2392939),0 days 00:00:52.804999936,0.8800833322666667,2,1,2016-08-07 23:15:13.253999872
15,2016-08-07 23:21:33.584999936,-0.2392939,-78.4908964,25,,201687,tld22,2016-08-07,POINT (-78.4908964 -0.2392939),0 days 00:01:04.317999872,1.0719666645333334,2,1,2016-08-07 23:28:45.619000064
16,2016-08-07 23:44:17.500000000,-0.23929415,-78.4908957,20,,201687,tld22,2016-08-07,POINT (-78.4908957 -0.23929415),0 days 00:00:45.934000128,0.7655666688,2,1,2016-08-07 23:50:21.805999872
0,2016-08-08 00:04:53.946000128,-0.2392942,-78.4908964,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:04:06.673000192,4.111216669866667,3,0,2016-08-08 00:20:55.012999936
1,2016-08-08 00:20:55.012999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:59.339999744,0.9889999957333334,3,0,2016-08-08 00:31:19.117000192
2,2016-08-08 00:31:19.117000192,-0.2392946,-78.4908964,25,,201688,tld22,2016-08-08,POINT (-78.4908964 -0.2392946),0 days 00:10:24.104000256,10.401733337600001,3,0,2016-08-08 00:48:43.964999936
3,2016-08-08 01:03:39.360999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:02:04.648999936,2.077483332266667,3,0,2016-08-08 01:11:54.100000000
4,2016-08-08 01:11:54.100000000,-0.2392942,-78.4908965,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:08:14.739000064,8.245650001066668,3,0,2016-08-08 01:17:50.157000192
5,2016-08-08 01:33:43.973999872,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:02:08.332000,2.138866666666667,3,0,2016-08-08 01:42:18.368999936
6,2016-08-08 01:54:47.970000128,-0.2392946,-78.4908964,25,,201688,tld22,2016-08-08,POINT (-78.4908964 -0.2392946),0 days 00:02:33.208000,2.5534666666666666,3,0,2016-08-08 02:00:00.099000064
7,2016-08-08 02:00:48.049999872,-0.2392941,-78.4908964,25,,201688,tld22,2016-08-08,POINT (-78.4908964 -0.2392941),0 days 00:00:47.950999808,0.7991833301333334,3,0,2016-08-08 02:06:44.257999872
8,2016-08-08 02:06:44.257999872,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:05:56.208000,5.936800000000001,3,0,2016-08-08 02:15:25.012999936
9,2016-08-08 02:24:30.864999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:05:56.051000064,5.934183334400001,3,0,2016-08-08 02:32:44.492999936
10,2016-08-08 02:36:50.757999872,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:06.264999936,4.1044166656000005,3,0,2016-08-08 02:44:57.210000128
11,2016-08-08 02:47:45.681999872,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:02:48.471999744,2.8078666624000004,3,0,2016-08-08 02:52:45.688999936
12,2016-08-08 03:07:48.703000064,-0.239295,-78.4908954,426,,201688,tld22,2016-08-08,POINT (-78.4908954 -0.239295),0 days 00:00:35.085999872,0.5847666645333334,3,0,2016-08-08 03:19:52.651000064
13,2016-08-08 03:31:52.972000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:03.351000064,4.055850001066667,3,0,2016-08-08 03:41:12.887000064
14,2016-08-08 03:41:12.887000064,-0.2392949,-78.4908957,25,,201688,tld22,2016-08-08,POINT (-78.4908957 -0.2392949),0 days 00:09:19.915000064,9.331916667733335,3,0,2016-08-08 03:49:53.639000064
15,2016-08-08 04:11:33.878000128,-0.2392942,-78.4908965,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:02:49.737000192,2.8289500032,3,0,2016-08-08 04:20:44.713999872
16,2016-08-08 04:32:49.612000000,-0.2392942,-78.4908966,25,,201688,tld22,2016-08-08,POINT (-78.4908966 -0.2392942),0 days 00:00:34.963000064,0.5827166677333333,3,0,2016-08-08 04:38:47.096000000
17,2016-08-08 04:41:56.697999872,-0.23929440000000002,-78.49089645000001,25,,201688,tld22,2016-08-08,POINT (-78.49089645000001 -0.2392944),0 days 00:03:09.601999872,3.1600333312,3,0,2016-08-08 04:50:48.663000064
18,2016-08-08 05:03:06.668000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:06.483000064,4.108050001066667,3,0,2016-08-08 05:12:25.852000000
19,2016-08-08 05:19:01.088999936,-0.23929440000000002,-78.49089645000001,25,,201688,tld22,2016-08-08,POINT (-78.4908964 -0.2392946),0 days 00:04:45.663000064,4.761050001066667,3,0,2016-08-08 05:27:26.667000064
20,2016-08-08 05:34:18.683000064,-0.2392949,-78.4908957,421,,201688,tld22,2016-08-08,POINT (-78.4908957 -0.2392949),0 days 00:00:34.563000064,0.5760500010666667,3,0,2016-08-08 05:45:44.268000000
21,2016-08-08 05:51:26.776000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:06:07.341999872,6.122366664533334,3,0,2016-08-08 05:59:20.188000000
22,2016-08-08 06:04:20.352999936,-0.2392949,-78.4908957,291,,201688,tld22,2016-08-08,POINT (-78.4908957 -0.2392949),0 days 00:03:34.613999872,3.576899997866667,3,0,2016-08-08 06:15:58.776000000
23,2016-08-08 06:19:28.726000128,-0.2392942,-78.4908957,24,,201688,tld22,2016-08-08,POINT (-78.4908957 -0.2392949),0 days 00:02:29.942000128,2.499033335466667,3,0,2016-08-08 06:28:15.897000192
24,2016-08-08 06:30:59.904999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:01:30.996000,1.5166000000000002,3,0,2016-08-08 06:39:29.048999936
25,2016-08-08 06:41:59.618000128,-0.2392942,-78.4908965,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:01:08.870000128,1.1478333354666668,3,0,2016-08-08 06:47:00.480000000
26,2016-08-08 06:56:25.437999872,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:01:24.833999872,1.4138999978666669,3,0,2016-08-08 07:05:01.440000000
27,2016-08-08 07:05:01.440000000,-0.2392949,-78.4908957,24,,201688,tld22,2016-08-08,POINT (-78.4908957 -0.2392949),0 days 00:08:36.002000128,8.600033335466668,3,0,2016-08-08 07:11:57.729000192
28,2016-08-08 07:34:58.284000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:03:59.288000,3.9881333333333333,3,0,2016-08-08 07:42:13.200999936
29,2016-08-08 07:42:13.200999936,-0.2392942,-78.4908965,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:07:14.916999936,7.2486166656,3,0,2016-08-08 07:52:58.756999936
30,2016-08-08 08:01:03.644000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:47.968999936,0.7994833322666667,3,0,2016-08-08 08:06:03.652000000
31,2016-08-08 08:06:03.652000000,-0.2392942,-78.4908965,25,,201688,tld22,2016-08-08,POINT (-78.49089650000001 -0.2392942),0 days 00:05:00.008000,5.000133333333334,3,0,2016-08-08 08:11:33.177999872
32,2016-08-08 08:16:33.492000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:57.812000,0.9635333333333335,3,0,2016-08-08 08:21:33.588000000
33,2016-08-08 08:31:34.428000000,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:38.715000064,0.6452500010666667,3,0,2016-08-08 08:42:17.131000064
34,2016-08-08 08:46:43.999000064,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:26.868000,4.4478,3,0,2016-08-08 08:51:44.004000000
35,2016-08-08 09:01:15.868999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:31.796999936,4.529949998933334,3,0,2016-08-08 09:12:13.438999808
36,2016-08-08 09:17:14.372999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:38.278999808,0.6379833301333334,3,0,2016-08-08 09:22:14.657999872
37,2016-08-08 09:31:56.092999936,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:04:40.401999872,4.673366664533334,3,0,2016-08-08 09:37:20.746000128
38,2016-08-08 09:41:59.818000128,-0.23929450000000002,-78.49089605,25,,201688,tld22,2016-08-08,POINT (-78.4908964 -0.2392941),0 days 00:04:21.843000064,4.364050001066667,3,0,2016-08-08 09:51:03.670000128
39,2016-08-08 09:57:54.867000064,-0.242222,-78.4934856,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:00:47.111000064,0.7851833344,3,0,2016-08-08 10:03:10.672000000
40,2016-08-08 10:03:10.672000000,-0.23929315,-78.49089555,20,,201688,tld22,2016-08-08,POINT (-78.49089555 -0.23929315),0 days 00:05:15.804999936,5.2634166656,3,0,2016-08-08 10:15:24.073999872
41,2016-08-08 10:21:24.193000192,-0.24179075,-78.49330805,1700,,201688,tld22,2016-08-08,POINT (-78.4934856 -0.242222),0 days 00:05:42.684999936,5.7114166656,3,0,2016-08-08 10:28:44.607000064
42,2016-08-08 10:31:04.628999936,-0.2392938,-78.4908963,25,,201688,tld22,2016-08-08,POINT (-78.4908963 -0.2392938),0 days 00:01:11.246000128,1.1874333354666669,3,0,2016-08-08 10:37:09.911000064
