,datetime,lat,lng,accuracy,velocity,idDiaNum,uid,idDia,geometry,delta_t,delta_t_m,idTraj,idTrip,leaving_datetime
1,2018-09-07 22:18:29.117000192,-0.27215540000000005,-78.53910655,17,,201897,tld13,2018-09-07,POINT (-78.53910655 -0.2721554),0 days 00:00:41.776000,0.6962666666666667,17,2,2018-09-07 23:19:24.999000064
0,2018-09-08 08:26:56.288000000,-0.2721626,-78.5391032,22,,201898,tld13,2018-09-08,POINT (-78.5391032 -0.2721626),0 days 00:02:03.847000064,2.0641166677333334,18,0,2018-09-08 12:25:06.854000128
0,2018-09-10 04:35:51.348999936,-0.27216655,-78.53914474999999,17,,2018910,tld13,2018-09-10,POINT (-78.5390967 -0.2721715),0 days 00:21:35.527000064,21.592116667733332,19,0,2018-09-10 05:20:03.461999872
1,2018-09-10 05:20:03.461999872,-0.272630225,-78.5379891,32,,2018910,tld13,2018-09-10,POINT (-78.5381402 -0.27281895),0 days 00:01:59.839000320,1.9973166720000002,19,0,2018-09-10 05:26:03.099000064
2,2018-09-10 05:32:17.750999808,-0.2587928,-78.529836,17,,2018910,tld13,2018-09-10,POINT (-78.5288319 -0.2574917),0 days 00:02:10.025000192,2.1670833365333335,19,0,2018-09-10 05:41:03.664000000
3,2018-09-10 06:14:01.723000064,-0.15533940000000002,-78.4873495,1123,,2018910,tld13,2018-09-10,POINT (-78.4862522 -0.1555863),0 days 00:01:56.937000192,1.9489500032000002,19,0,2018-09-10 06:26:11.912000000
0,2018-09-23 18:11:28.392999936,-0.2699233,-78.5446933,39,,2018923,tld13,2018-09-23,POINT (-78.54469330000001 -0.2699233),0 days 00:00:30.392999936,0.5065499989333334,21,0,2018-09-23 18:17:33.616000000
0,2018-09-29 11:20:15.857000192,-0.3280224,-78.539024,28,,2018929,tld13,2018-09-29,POINT (-78.5383901 -0.327707),0 days 00:02:01.656999936,2.0276166656,22,0,2018-09-29 11:31:19.467000064
1,2018-09-29 11:31:19.467000064,-0.3271156,-78.53815474999999,82,,2018929,tld13,2018-09-29,POINT (-78.5382958 -0.3278566),0 days 00:01:59.714999808,1.9952499968,22,0,2018-09-29 11:37:20.612999936
2,2018-09-29 11:47:36.523000064,-0.324612,-78.5381454,50,,2018929,tld13,2018-09-29,POINT (-78.5381454 -0.3242257),0 days 00:00:35.469999872,0.5911666645333333,22,0,2018-09-29 11:56:42.480000000
3,2018-09-29 11:57:14.712000000,-0.3248418,-78.5379618,30,,2018929,tld13,2018-09-29,POINT (-78.5381247 -0.3243841),0 days 00:02:01.047999744,2.0174666624,22,0,2018-09-29 12:17:00.630000128
4,2018-09-29 12:23:06.923000064,-0.3277828,-78.5503603,135,,2018929,tld13,2018-09-29,POINT (-78.55036029999999 -0.3277828),0 days 00:02:03.768999936,2.0628166656,22,0,2018-09-29 17:38:50.000000000
0,2018-10-14 12:24:06.000000000,0.00638,-78.545045,10,15.0,20181014,tld13,2018-10-14,POINT (-78.545045 0.00638),0 days 00:00:15,0.25000000000000006,24,0,2018-10-14 12:31:19.000000000
1,2018-10-14 12:33:36.273999872,0.0169047,-78.4773922,98,,20181014,tld13,2018-10-14,POINT (-78.4773922 0.0169047),0 days 00:01:46.273999872,1.7712333312000001,24,0,2018-10-14 12:39:48.000000000
2,2018-10-14 13:12:37.316999936,-0.12519855000000002,-78.4697043,23,,20181014,tld13,2018-10-14,POINT (-78.4700278 -0.1261909),0 days 00:04:09.991000064,4.166516667733334,24,0,2018-10-14 13:20:52.575000064
3,2018-10-14 13:22:53.441999872,-0.130479,-78.4761709,40,,20181014,tld13,2018-10-14,POINT (-78.4761709 -0.130479),0 days 00:02:00.866999808,2.0144499968000003,24,0,2018-10-14 13:57:47.000000000
4,2018-10-14 13:57:47.000000000,-0.2388818,-78.5312956,10,3.0,20181014,tld13,2018-10-14,POINT (-78.5313738 -0.2390375),0 days 00:00:16.115000064,0.2685833344,24,1,2018-10-14 14:03:41.000000000
5,2018-10-14 14:03:41.000000000,-0.24110405000000001,-78.53216689999999,10,8.0,20181014,tld13,2018-10-14,POINT (-78.5326867 -0.2421767),0 days 00:00:16,0.26666666666666666,24,1,2018-10-14 14:09:28.000000000
