"1",1,0.720716174416835,-78.6000888869638
"2",1,0.7209098053251,-78.5824589180535
"3",1,0.71755646174756,-78.5646029829418
"4",1,0.710791707345036,-78.5467054876735
"5",1,0.700842175602384,-78.5289445843641
"6",1,0.688007731893073,-78.5114841245139
"7",1,0.672639879432353,-78.4944674442068
"8",1,0.655119186540474,-78.4780133817891
"9",1,0.635834178197272,-78.4622145596945
"10",1,0.615163449362589,-78.4471376629224
"11",1,0.593461948397042,-78.4328252618147
"12",1,0.571051639776389,-78.4192986607415
"13",1,0.548216202715821,-78.4065612830337
"14",1,0.5251990920917,-78.3946021896635
"15",1,0.502204156891002,-78.3833994398211
"16",1,0.479398026303501,-78.3729231097233
"17",1,0.456913576108565,-78.3631378767279
"18",1,0.434853929068898,-78.3540051433778
"19",1,0.413296588314493,-78.3454847208667
"20",1,0.392297432256283,-78.3375361173494
"21",1,0.371894404632928,-78.3301194883394
"22",1,0.352110812400717,-78.323196308736
"23",1,0.332958199901342,-78.3167298225584
"24",1,0.31443880437369,-78.3106853199928
"25",1,0.296547619985699,-78.3050302837385
"26",1,0.279274109259626,-78.2997344390336
"27",1,0.262603605398113,-78.2947697347588
"28",1,0.246518449140767,-78.2901102769778
"29",1,0.230998901234524,-78.2857322312172
"30",1,0.216023867655592,-78.2816137057003
"31",1,0.201571470210683,-78.2777346245019
"32",1,0.187619490590289,-78.2740765970666
"33",1,0.174145711647782,-78.2706227885994
"34",1,0.161128175790385,-78.2673577943807
"35",1,0.148545376953128,-78.2642675199742
"36",1,0.136376399689446,-78.2613390685024
"37",1,0.124601016424646,-78.2585606355929
"38",1,0.113199751837093,-78.2559214121982
"39",1,0.102153921606593,-78.2534114952103
"40",1,0.0914456513498992,-78.25102180561
"41",1,0.0810578804022516,-78.2487440137722
"42",1,0.0709743541590439,-78.2465704714819
"43",1,0.0611796079260541,-78.2444941501815
"44",1,0.0516589446083739,-78.2425085849632
"45",1,0.042398408070473,-78.2406078238248
"46",1,0.033384753600362,-78.2387863817306
"47",1,0.0246054165910454,-78.2370391990387
"48",1,0.0160484802971871,-78.235361603889
"49",1,0.00770264332167625,-78.2337492781756
"50",1,-0.000442812674533999,-78.2321982267567
"51",1,-0.00839805467359178,-78.2307047495866
"52",1,-0.016172729147812,-78.2292654164833
"53",1,-0.0237759918665345,-78.22787704427
"54",1,-0.0312165365383562,-78.2265366760575
"55",1,-0.0385026222122186,-78.2252415624527
"56",1,-0.0456420993977253,-78.2239891445048
"57",1,-0.0526424348932387,-78.2227770382163
"58",1,-0.0595107353315404,-78.2216030204648
"59",1,-0.0662537694686126,-78.2204650161963
"60",1,-0.0728779892525548,-78.2193610867678
"61",1,-0.0793895497177264,-78.218289419325
"62",1,-0.0857943277546446,-78.2172483171169
"63",1,-0.0920979398095594,-78.2162361906569
